bill_id,table_id,start_time,end_time
2188,87,2016-04-08 23:16:51.849337,2016-04-09 00:01:51.849337
2190,97,2016-04-06 23:16:51.849337,2016-04-07 00:01:51.849337
2193,43,2016-04-03 23:16:51.849337,2016-04-04 00:01:51.849337
2195,38,2016-04-01 23:16:51.849337,2016-04-02 00:01:51.849337
2196,73,2016-03-31 23:16:51.849337,2016-04-01 00:01:51.849337
2198,53,2016-03-29 23:16:51.849337,2016-03-30 00:01:51.849337
2199,45,2016-03-28 23:16:51.849337,2016-03-29 00:01:51.849337
2200,96,2016-03-27 23:16:51.849337,2016-03-28 00:01:51.849337
2203,91,2016-03-24 23:16:51.849337,2016-03-25 00:01:51.849337
2204,19,2016-03-23 23:16:51.849337,2016-03-24 00:01:51.849337
2206,28,2016-03-21 23:16:51.849337,2016-03-22 00:01:51.849337
2210,30,2016-03-17 23:16:51.849337,2016-03-18 00:01:51.849337
2212,37,2016-03-15 23:16:51.849337,2016-03-16 00:01:51.849337
2214,62,2016-03-13 23:16:51.849337,2016-03-14 00:01:51.849337
2215,17,2016-03-12 23:16:51.849337,2016-03-13 00:01:51.849337
2219,81,2016-03-08 23:16:51.849337,2016-03-09 00:01:51.849337
2223,25,2016-03-04 23:16:51.849337,2016-03-05 00:01:51.849337
2224,83,2016-03-03 23:16:51.849337,2016-03-04 00:01:51.849337
2225,7,2016-03-02 23:16:51.849337,2016-03-03 00:01:51.849337
2226,95,2016-03-01 23:16:51.849337,2016-03-02 00:01:51.849337
2227,10,2016-02-29 23:16:51.849337,2016-03-01 00:01:51.849337
2228,58,2016-02-28 23:16:51.849337,2016-02-29 00:01:51.849337
2230,30,2016-02-26 23:16:51.849337,2016-02-27 00:01:51.849337
2231,65,2016-02-25 23:16:51.849337,2016-02-26 00:01:51.849337
2232,78,2016-02-24 23:16:51.849337,2016-02-25 00:01:51.849337
2233,39,2016-02-23 23:16:51.849337,2016-02-24 00:01:51.849337
2237,69,2016-02-19 23:16:51.849337,2016-02-20 00:01:51.849337
2240,12,2016-02-16 23:16:51.849337,2016-02-17 00:01:51.849337
2246,10,2016-02-10 23:16:51.849337,2016-02-11 00:01:51.849337
2247,84,2016-02-09 23:16:51.849337,2016-02-10 00:01:51.849337
2249,67,2016-02-07 23:16:51.849337,2016-02-08 00:01:51.849337
2251,70,2016-02-05 23:16:51.849337,2016-02-06 00:01:51.849337
2253,86,2016-02-03 23:16:51.849337,2016-02-04 00:01:51.849337
2254,76,2016-02-02 23:16:51.849337,2016-02-03 00:01:51.849337
2255,71,2016-02-01 23:16:51.849337,2016-02-02 00:01:51.849337
2257,32,2016-01-30 23:16:51.849337,2016-01-31 00:01:51.849337
2262,93,2016-01-25 23:16:51.849337,2016-01-26 00:01:51.849337
2263,100,2016-01-24 23:16:51.849337,2016-01-25 00:01:51.849337
2267,80,2016-01-20 23:16:51.849337,2016-01-21 00:01:51.849337
2268,36,2016-01-19 23:16:51.849337,2016-01-20 00:01:51.849337
2269,21,2016-01-18 23:16:51.849337,2016-01-19 00:01:51.849337
2274,90,2016-01-13 23:16:51.849337,2016-01-14 00:01:51.849337
2276,85,2016-01-11 23:16:51.849337,2016-01-12 00:01:51.849337
2277,31,2016-01-10 23:16:51.849337,2016-01-11 00:01:51.849337
2278,99,2016-01-09 23:16:51.849337,2016-01-10 00:01:51.849337
2279,36,2016-01-08 23:16:51.849337,2016-01-09 00:01:51.849337
2281,78,2016-01-06 23:16:51.849337,2016-01-07 00:01:51.849337
2282,94,2016-01-05 23:16:51.849337,2016-01-06 00:01:51.849337
2285,82,2016-01-02 23:16:51.849337,2016-01-03 00:01:51.849337
2288,45,2015-12-30 23:16:51.849337,2015-12-31 00:01:51.849337
2293,92,2015-12-25 23:16:51.849337,2015-12-26 00:01:51.849337
2295,97,2015-12-23 23:16:51.849337,2015-12-24 00:01:51.849337
2297,94,2015-12-21 23:16:51.849337,2015-12-22 00:01:51.849337
2302,45,2015-12-16 23:16:51.849337,2015-12-17 00:01:51.849337
2306,53,2015-12-12 23:16:51.849337,2015-12-13 00:01:51.849337
2307,45,2015-12-11 23:16:51.849337,2015-12-12 00:01:51.849337
2308,38,2015-12-10 23:16:51.849337,2015-12-11 00:01:51.849337
2309,69,2015-12-09 23:16:51.849337,2015-12-10 00:01:51.849337
2312,24,2015-12-06 23:16:51.849337,2015-12-07 00:01:51.849337
2313,98,2015-12-05 23:16:51.849337,2015-12-06 00:01:51.849337
2320,67,2015-11-28 23:16:51.849337,2015-11-29 00:01:51.849337
2321,17,2015-11-27 23:16:51.849337,2015-11-28 00:01:51.849337
2322,44,2015-11-26 23:16:51.849337,2015-11-27 00:01:51.849337
2323,36,2015-11-25 23:16:51.849337,2015-11-26 00:01:51.849337
2326,37,2015-11-22 23:16:51.849337,2015-11-23 00:01:51.849337
2329,62,2015-11-19 23:16:51.849337,2015-11-20 00:01:51.849337
2330,32,2015-11-18 23:16:51.849337,2015-11-19 00:01:51.849337
2332,6,2015-11-16 23:16:51.849337,2015-11-17 00:01:51.849337
2333,42,2015-11-15 23:16:51.849337,2015-11-16 00:01:51.849337
2334,72,2015-11-14 23:16:51.849337,2015-11-15 00:01:51.849337
2335,69,2015-11-13 23:16:51.849337,2015-11-14 00:01:51.849337
2337,3,2015-11-11 23:16:51.849337,2015-11-12 00:01:51.849337
2338,89,2015-11-10 23:16:51.849337,2015-11-11 00:01:51.849337
2339,92,2015-11-09 23:16:51.849337,2015-11-10 00:01:51.849337
2340,97,2015-11-08 23:16:51.849337,2015-11-09 00:01:51.849337
2342,60,2015-11-06 23:16:51.849337,2015-11-07 00:01:51.849337
2345,16,2015-11-03 23:16:51.849337,2015-11-04 00:01:51.849337
2346,80,2015-11-02 23:16:51.849337,2015-11-03 00:01:51.849337
2347,31,2015-11-01 23:16:51.849337,2015-11-02 00:01:51.849337
2349,49,2015-10-30 23:16:51.849337,2015-10-31 00:01:51.849337
2350,1,2015-10-29 23:16:51.849337,2015-10-30 00:01:51.849337
2351,4,2015-10-28 23:16:51.849337,2015-10-29 00:01:51.849337
2354,56,2015-10-25 23:16:51.849337,2015-10-26 00:01:51.849337
2355,68,2015-10-24 23:16:51.849337,2015-10-25 00:01:51.849337
2358,26,2015-10-21 23:16:51.849337,2015-10-22 00:01:51.849337
2361,6,2015-10-18 23:16:51.849337,2015-10-19 00:01:51.849337
2363,26,2015-10-16 23:16:51.849337,2015-10-17 00:01:51.849337
2365,89,2015-10-14 23:16:51.849337,2015-10-15 00:01:51.849337
2366,56,2015-10-13 23:16:51.849337,2015-10-14 00:01:51.849337
2368,81,2015-10-11 23:16:51.849337,2015-10-12 00:01:51.849337
2372,61,2015-10-07 23:16:51.849337,2015-10-08 00:01:51.849337
2376,60,2015-10-03 23:16:51.849337,2015-10-04 00:01:51.849337
2377,68,2015-10-02 23:16:51.849337,2015-10-03 00:01:51.849337
2379,7,2015-09-30 23:16:51.849337,2015-10-01 00:01:51.849337
2380,68,2015-09-29 23:16:51.849337,2015-09-30 00:01:51.849337
2383,10,2015-09-26 23:16:51.849337,2015-09-27 00:01:51.849337
2384,7,2015-09-25 23:16:51.849337,2015-09-26 00:01:51.849337
2387,31,2015-09-22 23:16:51.849337,2015-09-23 00:01:51.849337
2389,85,2015-09-20 23:16:51.849337,2015-09-21 00:01:51.849337
2393,36,2015-09-16 23:16:51.849337,2015-09-17 00:01:51.849337
2395,40,2015-09-14 23:16:51.849337,2015-09-15 00:01:51.849337
2396,76,2015-09-13 23:16:51.849337,2015-09-14 00:01:51.849337
2398,67,2015-09-11 23:16:51.849337,2015-09-12 00:01:51.849337
2399,28,2015-09-10 23:16:51.849337,2015-09-11 00:01:51.849337
2400,75,2015-09-09 23:16:51.849337,2015-09-10 00:01:51.849337
2401,49,2015-09-08 23:16:51.849337,2015-09-09 00:01:51.849337
2403,21,2015-09-06 23:16:51.849337,2015-09-07 00:01:51.849337
2404,75,2015-09-05 23:16:51.849337,2015-09-06 00:01:51.849337
2406,45,2015-09-03 23:16:51.849337,2015-09-04 00:01:51.849337
2410,13,2015-08-30 23:16:51.849337,2015-08-31 00:01:51.849337
2411,44,2015-08-29 23:16:51.849337,2015-08-30 00:01:51.849337
2415,95,2015-08-25 23:16:51.849337,2015-08-26 00:01:51.849337
2418,100,2015-08-22 23:16:51.849337,2015-08-23 00:01:51.849337
2419,99,2015-08-21 23:16:51.849337,2015-08-22 00:01:51.849337
2421,67,2015-08-19 23:16:51.849337,2015-08-20 00:01:51.849337
2422,70,2015-08-18 23:16:51.849337,2015-08-19 00:01:51.849337
2423,22,2015-08-17 23:16:51.849337,2015-08-18 00:01:51.849337
2424,86,2015-08-16 23:16:51.849337,2015-08-17 00:01:51.849337
2425,65,2015-08-15 23:16:51.849337,2015-08-16 00:01:51.849337
2426,56,2015-08-14 23:16:51.849337,2015-08-15 00:01:51.849337
2429,20,2015-08-11 23:16:51.849337,2015-08-12 00:01:51.849337
2430,20,2015-08-10 23:16:51.849337,2015-08-11 00:01:51.849337
2432,51,2015-08-08 23:16:51.849337,2015-08-09 00:01:51.849337
2433,8,2015-08-07 23:16:51.849337,2015-08-08 00:01:51.849337
2436,79,2015-08-04 23:16:51.849337,2015-08-05 00:01:51.849337
2437,53,2015-08-03 23:16:51.849337,2015-08-04 00:01:51.849337
2439,9,2015-08-01 23:16:51.849337,2015-08-02 00:01:51.849337
2441,11,2015-07-30 23:16:51.849337,2015-07-31 00:01:51.849337
2442,98,2015-07-29 23:16:51.849337,2015-07-30 00:01:51.849337
2444,16,2015-07-27 23:16:51.849337,2015-07-28 00:01:51.849337
2446,12,2015-07-25 23:16:51.849337,2015-07-26 00:01:51.849337
2451,72,2015-07-20 23:16:51.849337,2015-07-21 00:01:51.849337
2454,96,2015-07-17 23:16:51.849337,2015-07-18 00:01:51.849337
2455,89,2015-07-16 23:16:51.849337,2015-07-17 00:01:51.849337
2456,55,2015-07-15 23:16:51.849337,2015-07-16 00:01:51.849337
2460,25,2015-07-11 23:16:51.849337,2015-07-12 00:01:51.849337
2461,89,2015-07-10 23:16:51.849337,2015-07-11 00:01:51.849337
2465,87,2015-07-06 23:16:51.849337,2015-07-07 00:01:51.849337
2467,12,2015-07-04 23:16:51.849337,2015-07-05 00:01:51.849337
2470,56,2015-07-01 23:16:51.849337,2015-07-02 00:01:51.849337
2471,6,2015-06-30 23:16:51.849337,2015-07-01 00:01:51.849337
2472,31,2015-06-29 23:16:51.849337,2015-06-30 00:01:51.849337
2475,7,2015-06-26 23:16:51.849337,2015-06-27 00:01:51.849337
2476,96,2015-06-25 23:16:51.849337,2015-06-26 00:01:51.849337
2477,66,2015-06-24 23:16:51.849337,2015-06-25 00:01:51.849337
2479,84,2015-06-22 23:16:51.849337,2015-06-23 00:01:51.849337
2480,58,2015-06-21 23:16:51.849337,2015-06-22 00:01:51.849337
2482,76,2015-06-19 23:16:51.849337,2015-06-20 00:01:51.849337
2483,20,2015-06-18 23:16:51.849337,2015-06-19 00:01:51.849337
2484,77,2015-06-17 23:16:51.849337,2015-06-18 00:01:51.849337
2487,39,2015-06-14 23:16:51.849337,2015-06-15 00:01:51.849337
2488,98,2015-06-13 23:16:51.849337,2015-06-14 00:01:51.849337
2492,38,2015-06-09 23:16:51.849337,2015-06-10 00:01:51.849337
2496,27,2015-06-05 23:16:51.849337,2015-06-06 00:01:51.849337
2497,56,2015-06-04 23:16:51.849337,2015-06-05 00:01:51.849337
2498,61,2015-06-03 23:16:51.849337,2015-06-04 00:01:51.849337
2501,47,2015-05-31 23:16:51.849337,2015-06-01 00:01:51.849337
2502,99,2015-05-30 23:16:51.849337,2015-05-31 00:01:51.849337
2504,59,2015-05-28 23:16:51.849337,2015-05-29 00:01:51.849337
2510,17,2015-05-22 23:16:51.849337,2015-05-23 00:01:51.849337
2511,37,2015-05-21 23:16:51.849337,2015-05-22 00:01:51.849337
2514,38,2015-05-18 23:16:51.849337,2015-05-19 00:01:51.849337
2519,81,2015-05-13 23:16:51.849337,2015-05-14 00:01:51.849337
2529,50,2015-05-03 23:16:51.849337,2015-05-04 00:01:51.849337
2530,37,2015-05-02 23:16:51.849337,2015-05-03 00:01:51.849337
2531,63,2015-05-01 23:16:51.849337,2015-05-02 00:01:51.849337
2534,65,2015-04-28 23:16:51.849337,2015-04-29 00:01:51.849337
2535,27,2015-04-27 23:16:51.849337,2015-04-28 00:01:51.849337
2536,94,2015-04-26 23:16:51.849337,2015-04-27 00:01:51.849337
2537,83,2015-04-25 23:16:51.849337,2015-04-26 00:01:51.849337
2538,72,2015-04-24 23:16:51.849337,2015-04-25 00:01:51.849337
2539,85,2015-04-23 23:16:51.849337,2015-04-24 00:01:51.849337
2541,99,2015-04-21 23:16:51.849337,2015-04-22 00:01:51.849337
2544,27,2015-04-18 23:16:51.849337,2015-04-19 00:01:51.849337
2545,9,2015-04-17 23:16:51.849337,2015-04-18 00:01:51.849337
2547,6,2015-04-15 23:16:51.849337,2015-04-16 00:01:51.849337
2549,83,2015-04-13 23:16:51.849337,2015-04-14 00:01:51.849337
2550,100,2015-04-12 23:16:51.849337,2015-04-13 00:01:51.849337
2553,29,2015-04-09 23:16:51.849337,2015-04-10 00:01:51.849337
2554,57,2015-04-08 23:16:51.849337,2015-04-09 00:01:51.849337
2555,20,2015-04-07 23:16:51.849337,2015-04-08 00:01:51.849337
2556,46,2015-04-06 23:16:51.849337,2015-04-07 00:01:51.849337
2558,64,2015-04-04 23:16:51.849337,2015-04-05 00:01:51.849337
2565,32,2015-03-28 23:16:51.849337,2015-03-29 00:01:51.849337
2566,17,2015-03-27 23:16:51.849337,2015-03-28 00:01:51.849337
2569,70,2015-03-24 23:16:51.849337,2015-03-25 00:01:51.849337
2571,76,2015-03-22 23:16:51.849337,2015-03-23 00:01:51.849337
2572,50,2015-03-21 23:16:51.849337,2015-03-22 00:01:51.849337
2577,2,2015-03-16 23:16:51.849337,2015-03-17 00:01:51.849337
2578,24,2015-03-15 23:16:51.849337,2015-03-16 00:01:51.849337
2580,24,2015-03-13 23:16:51.849337,2015-03-14 00:01:51.849337
2581,15,2015-03-12 23:16:51.849337,2015-03-13 00:01:51.849337
2586,89,2015-03-07 23:16:51.849337,2015-03-08 00:01:51.849337
2588,95,2015-03-05 23:16:51.849337,2015-03-06 00:01:51.849337
2592,2,2015-03-01 23:16:51.849337,2015-03-02 00:01:51.849337
2593,8,2015-02-28 23:16:51.849337,2015-03-01 00:01:51.849337
2597,10,2015-02-24 23:16:51.849337,2015-02-25 00:01:51.849337
2599,20,2015-02-22 23:16:51.849337,2015-02-23 00:01:51.849337
2601,28,2015-02-20 23:16:51.849337,2015-02-21 00:01:51.849337
2602,62,2015-02-19 23:16:51.849337,2015-02-20 00:01:51.849337
2604,68,2015-02-17 23:16:51.849337,2015-02-18 00:01:51.849337
2605,32,2015-02-16 23:16:51.849337,2015-02-17 00:01:51.849337
2606,39,2015-02-15 23:16:51.849337,2015-02-16 00:01:51.849337
2607,78,2015-02-14 23:16:51.849337,2015-02-15 00:01:51.849337
2610,40,2015-02-11 23:16:51.849337,2015-02-12 00:01:51.849337
2612,49,2015-02-09 23:16:51.849337,2015-02-10 00:01:51.849337
2613,44,2015-02-08 23:16:51.849337,2015-02-09 00:01:51.849337
2615,79,2015-02-06 23:16:51.849337,2015-02-07 00:01:51.849337
2618,59,2015-02-03 23:16:51.849337,2015-02-04 00:01:51.849337
2620,26,2015-02-01 23:16:51.849337,2015-02-02 00:01:51.849337
2621,39,2015-01-31 23:16:51.849337,2015-02-01 00:01:51.849337
2622,16,2015-01-30 23:16:51.849337,2015-01-31 00:01:51.849337
2623,66,2015-01-29 23:16:51.849337,2015-01-30 00:01:51.849337
2624,57,2015-01-28 23:16:51.849337,2015-01-29 00:01:51.849337
2625,27,2015-01-27 23:16:51.849337,2015-01-28 00:01:51.849337
2626,40,2015-01-26 23:16:51.849337,2015-01-27 00:01:51.849337
2629,62,2015-01-23 23:16:51.849337,2015-01-24 00:01:51.849337
2630,79,2015-01-22 23:16:51.849337,2015-01-23 00:01:51.849337
2631,21,2015-01-21 23:16:51.849337,2015-01-22 00:01:51.849337
2632,86,2015-01-20 23:16:51.849337,2015-01-21 00:01:51.849337
2633,24,2015-01-19 23:16:51.849337,2015-01-20 00:01:51.849337
2634,44,2015-01-18 23:16:51.849337,2015-01-19 00:01:51.849337
2635,29,2015-01-17 23:16:51.849337,2015-01-18 00:01:51.849337
2639,71,2015-01-13 23:16:51.849337,2015-01-14 00:01:51.849337
2640,21,2015-01-12 23:16:51.849337,2015-01-13 00:01:51.849337
2642,27,2015-01-10 23:16:51.849337,2015-01-11 00:01:51.849337
2643,26,2015-01-09 23:16:51.849337,2015-01-10 00:01:51.849337
2649,42,2015-01-03 23:16:51.849337,2015-01-04 00:01:51.849337
2650,94,2015-01-02 23:16:51.849337,2015-01-03 00:01:51.849337
2651,52,2015-01-01 23:16:51.849337,2015-01-02 00:01:51.849337
2652,27,2014-12-31 23:16:51.849337,2015-01-01 00:01:51.849337
2655,18,2014-12-28 23:16:51.849337,2014-12-29 00:01:51.849337
2658,78,2014-12-25 23:16:51.849337,2014-12-26 00:01:51.849337
2660,28,2014-12-23 23:16:51.849337,2014-12-24 00:01:51.849337
2663,20,2014-12-20 23:16:51.849337,2014-12-21 00:01:51.849337
2664,82,2014-12-19 23:16:51.849337,2014-12-20 00:01:51.849337
2665,35,2014-12-18 23:16:51.849337,2014-12-19 00:01:51.849337
2666,19,2014-12-17 23:16:51.849337,2014-12-18 00:01:51.849337
2667,75,2014-12-16 23:16:51.849337,2014-12-17 00:01:51.849337
2669,77,2014-12-14 23:16:51.849337,2014-12-15 00:01:51.849337
2670,45,2014-12-13 23:16:51.849337,2014-12-14 00:01:51.849337
2673,92,2014-12-10 23:16:51.849337,2014-12-11 00:01:51.849337
2674,41,2014-12-09 23:16:51.849337,2014-12-10 00:01:51.849337
2676,23,2014-12-07 23:16:51.849337,2014-12-08 00:01:51.849337
2677,79,2014-12-06 23:16:51.849337,2014-12-07 00:01:51.849337
2678,94,2014-12-05 23:16:51.849337,2014-12-06 00:01:51.849337
2680,78,2014-12-03 23:16:51.849337,2014-12-04 00:01:51.849337
2681,14,2014-12-02 23:16:51.849337,2014-12-03 00:01:51.849337
2682,61,2014-12-01 23:16:51.849337,2014-12-02 00:01:51.849337
2687,93,2014-11-26 23:16:51.849337,2014-11-27 00:01:51.849337
2689,28,2014-11-24 23:16:51.849337,2014-11-25 00:01:51.849337
2690,8,2014-11-23 23:16:51.849337,2014-11-24 00:01:51.849337
2694,83,2014-11-19 23:16:51.849337,2014-11-20 00:01:51.849337
2695,21,2014-11-18 23:16:51.849337,2014-11-19 00:01:51.849337
2697,41,2014-11-16 23:16:51.849337,2014-11-17 00:01:51.849337
2698,99,2014-11-15 23:16:51.849337,2014-11-16 00:01:51.849337
2699,43,2014-11-14 23:16:51.849337,2014-11-15 00:01:51.849337
2703,36,2014-11-10 23:16:51.849337,2014-11-11 00:01:51.849337
2707,3,2014-11-06 23:16:51.849337,2014-11-07 00:01:51.849337
2709,75,2014-11-04 23:16:51.849337,2014-11-05 00:01:51.849337
2710,10,2014-11-03 23:16:51.849337,2014-11-04 00:01:51.849337
2713,78,2014-10-31 23:16:51.849337,2014-11-01 00:01:51.849337
2716,64,2014-10-28 23:16:51.849337,2014-10-29 00:01:51.849337
2717,12,2014-10-27 23:16:51.849337,2014-10-28 00:01:51.849337
2718,56,2014-10-26 23:16:51.849337,2014-10-27 00:01:51.849337
2719,64,2014-10-25 23:16:51.849337,2014-10-26 00:01:51.849337
2727,74,2014-10-17 23:16:51.849337,2014-10-18 00:01:51.849337
2730,93,2014-10-14 23:16:51.849337,2014-10-15 00:01:51.849337
2732,10,2014-10-12 23:16:51.849337,2014-10-13 00:01:51.849337
2733,59,2014-10-11 23:16:51.849337,2014-10-12 00:01:51.849337
2736,8,2014-10-08 23:16:51.849337,2014-10-09 00:01:51.849337
2738,47,2014-10-06 23:16:51.849337,2014-10-07 00:01:51.849337
2740,9,2014-10-04 23:16:51.849337,2014-10-05 00:01:51.849337
2741,79,2014-10-03 23:16:51.849337,2014-10-04 00:01:51.849337
2744,30,2014-09-30 23:16:51.849337,2014-10-01 00:01:51.849337
2748,48,2014-09-26 23:16:51.849337,2014-09-27 00:01:51.849337
2749,84,2014-09-25 23:16:51.849337,2014-09-26 00:01:51.849337
2751,58,2014-09-23 23:16:51.849337,2014-09-24 00:01:51.849337
2752,87,2014-09-22 23:16:51.849337,2014-09-23 00:01:51.849337
2753,18,2014-09-21 23:16:51.849337,2014-09-22 00:01:51.849337
2758,41,2014-09-16 23:16:51.849337,2014-09-17 00:01:51.849337
2759,59,2014-09-15 23:16:51.849337,2014-09-16 00:01:51.849337
2761,27,2014-09-13 23:16:51.849337,2014-09-14 00:01:51.849337
2762,28,2014-09-12 23:16:51.849337,2014-09-13 00:01:51.849337
2766,64,2014-09-08 23:16:51.849337,2014-09-09 00:01:51.849337
2768,100,2014-09-06 23:16:51.849337,2014-09-07 00:01:51.849337
2770,45,2014-09-04 23:16:51.849337,2014-09-05 00:01:51.849337
2771,68,2014-09-03 23:16:51.849337,2014-09-04 00:01:51.849337
2772,36,2014-09-02 23:16:51.849337,2014-09-03 00:01:51.849337
2774,17,2014-08-31 23:16:51.849337,2014-09-01 00:01:51.849337
2777,97,2014-08-28 23:16:51.849337,2014-08-29 00:01:51.849337
2778,48,2014-08-27 23:16:51.849337,2014-08-28 00:01:51.849337
2779,35,2014-08-26 23:16:51.849337,2014-08-27 00:01:51.849337
2781,28,2014-08-24 23:16:51.849337,2014-08-25 00:01:51.849337
2782,40,2014-08-23 23:16:51.849337,2014-08-24 00:01:51.849337
2783,50,2014-08-22 23:16:51.849337,2014-08-23 00:01:51.849337
2786,14,2014-08-19 23:16:51.849337,2014-08-20 00:01:51.849337
2788,93,2014-08-17 23:16:51.849337,2014-08-18 00:01:51.849337
2789,67,2014-08-16 23:16:51.849337,2014-08-17 00:01:51.849337
2790,59,2014-08-15 23:16:51.849337,2014-08-16 00:01:51.849337
2793,30,2014-08-12 23:16:51.849337,2014-08-13 00:01:51.849337
2794,85,2014-08-11 23:16:51.849337,2014-08-12 00:01:51.849337
2797,8,2014-08-08 23:16:51.849337,2014-08-09 00:01:51.849337
2798,17,2014-08-07 23:16:51.849337,2014-08-08 00:01:51.849337
2800,47,2014-08-05 23:16:51.849337,2014-08-06 00:01:51.849337
2801,87,2014-08-04 23:16:51.849337,2014-08-05 00:01:51.849337
2804,55,2014-08-01 23:16:51.849337,2014-08-02 00:01:51.849337
2805,72,2014-07-31 23:16:51.849337,2014-08-01 00:01:51.849337
2806,92,2014-07-30 23:16:51.849337,2014-07-31 00:01:51.849337
2807,72,2014-07-29 23:16:51.849337,2014-07-30 00:01:51.849337
2808,45,2014-07-28 23:16:51.849337,2014-07-29 00:01:51.849337
2812,50,2014-07-24 23:16:51.849337,2014-07-25 00:01:51.849337
2814,74,2014-07-22 23:16:51.849337,2014-07-23 00:01:51.849337
2817,63,2014-07-19 23:16:51.849337,2014-07-20 00:01:51.849337
2818,31,2014-07-18 23:16:51.849337,2014-07-19 00:01:51.849337
2819,98,2014-07-17 23:16:51.849337,2014-07-18 00:01:51.849337
2821,23,2014-07-15 23:16:51.849337,2014-07-16 00:01:51.849337
2824,89,2014-07-12 23:16:51.849337,2014-07-13 00:01:51.849337
2825,4,2014-07-11 23:16:51.849337,2014-07-12 00:01:51.849337
2827,89,2014-07-09 23:16:51.849337,2014-07-10 00:01:51.849337
2828,26,2014-07-08 23:16:51.849337,2014-07-09 00:01:51.849337
2829,88,2014-07-07 23:16:51.849337,2014-07-08 00:01:51.849337
2831,11,2014-07-05 23:16:51.849337,2014-07-06 00:01:51.849337
2832,69,2014-07-04 23:16:51.849337,2014-07-05 00:01:51.849337
2833,54,2014-07-03 23:16:51.849337,2014-07-04 00:01:51.849337
2836,9,2014-06-30 23:16:51.849337,2014-07-01 00:01:51.849337
2837,39,2014-06-29 23:16:51.849337,2014-06-30 00:01:51.849337
2838,89,2014-06-28 23:16:51.849337,2014-06-29 00:01:51.849337
2839,35,2014-06-27 23:16:51.849337,2014-06-28 00:01:51.849337
2841,46,2014-06-25 23:16:51.849337,2014-06-26 00:01:51.849337
2842,31,2014-06-24 23:16:51.849337,2014-06-25 00:01:51.849337
2843,24,2014-06-23 23:16:51.849337,2014-06-24 00:01:51.849337
2844,56,2014-06-22 23:16:51.849337,2014-06-23 00:01:51.849337
2847,98,2014-06-19 23:16:51.849337,2014-06-20 00:01:51.849337
2848,53,2014-06-18 23:16:51.849337,2014-06-19 00:01:51.849337
2850,58,2014-06-16 23:16:51.849337,2014-06-17 00:01:51.849337
2851,58,2014-06-15 23:16:51.849337,2014-06-16 00:01:51.849337
2852,62,2014-06-14 23:16:51.849337,2014-06-15 00:01:51.849337
2853,49,2014-06-13 23:16:51.849337,2014-06-14 00:01:51.849337
2854,66,2014-06-12 23:16:51.849337,2014-06-13 00:01:51.849337
2856,44,2014-06-10 23:16:51.849337,2014-06-11 00:01:51.849337
2858,86,2014-06-08 23:16:51.849337,2014-06-09 00:01:51.849337
2859,86,2014-06-07 23:16:51.849337,2014-06-08 00:01:51.849337
2861,69,2014-06-05 23:16:51.849337,2014-06-06 00:01:51.849337
2862,70,2014-06-04 23:16:51.849337,2014-06-05 00:01:51.849337
2864,27,2014-06-02 23:16:51.849337,2014-06-03 00:01:51.849337
2869,26,2014-05-28 23:16:51.849337,2014-05-29 00:01:51.849337
2870,5,2014-05-27 23:16:51.849337,2014-05-28 00:01:51.849337
2871,16,2014-05-26 23:16:51.849337,2014-05-27 00:01:51.849337
2875,83,2014-05-22 23:16:51.849337,2014-05-23 00:01:51.849337
2876,43,2014-05-21 23:16:51.849337,2014-05-22 00:01:51.849337
2879,74,2014-05-18 23:16:51.849337,2014-05-19 00:01:51.849337
2882,30,2014-05-15 23:16:51.849337,2014-05-16 00:01:51.849337
2883,85,2014-05-14 23:16:51.849337,2014-05-15 00:01:51.849337
2884,24,2014-05-13 23:16:51.849337,2014-05-14 00:01:51.849337
2885,8,2014-05-12 23:16:51.849337,2014-05-13 00:01:51.849337
2889,58,2014-05-08 23:16:51.849337,2014-05-09 00:01:51.849337
2892,34,2014-05-05 23:16:51.849337,2014-05-06 00:01:51.849337
2893,88,2014-05-04 23:16:51.849337,2014-05-05 00:01:51.849337
2896,26,2014-05-01 23:16:51.849337,2014-05-02 00:01:51.849337
2897,80,2014-04-30 23:16:51.849337,2014-05-01 00:01:51.849337
2898,82,2014-04-29 23:16:51.849337,2014-04-30 00:01:51.849337
2901,31,2014-04-26 23:16:51.849337,2014-04-27 00:01:51.849337
2902,74,2014-04-25 23:16:51.849337,2014-04-26 00:01:51.849337
2904,68,2014-04-23 23:16:51.849337,2014-04-24 00:01:51.849337
2905,3,2014-04-22 23:16:51.849337,2014-04-23 00:01:51.849337
2910,35,2014-04-17 23:16:51.849337,2014-04-18 00:01:51.849337
2913,45,2014-04-14 23:16:51.849337,2014-04-15 00:01:51.849337
2920,46,2014-04-07 23:16:51.849337,2014-04-08 00:01:51.849337
2927,77,2014-03-31 23:16:51.849337,2014-04-01 00:01:51.849337
2929,43,2014-03-29 23:16:51.849337,2014-03-30 00:01:51.849337
2930,61,2014-03-28 23:16:51.849337,2014-03-29 00:01:51.849337
2931,87,2014-03-27 23:16:51.849337,2014-03-28 00:01:51.849337
2933,36,2014-03-25 23:16:51.849337,2014-03-26 00:01:51.849337
2935,66,2014-03-23 23:16:51.849337,2014-03-24 00:01:51.849337
2940,79,2014-03-18 23:16:51.849337,2014-03-19 00:01:51.849337
2943,62,2014-03-15 23:16:51.849337,2014-03-16 00:01:51.849337
