bill_id,dish_id,quantity,rating
2447,15,1,5
2448,14,3,5
2448,29,4,0
2448,20,1,0
2448,16,2,4
2448,28,1,0
2448,15,1,5
2449,23,5,3
2450,26,3,1
2452,17,4,1
2452,8,2,0
2452,31,4,4
2452,18,2,4
2452,16,2,1
2452,11,2,2
2453,29,1,2
2453,19,2,1
2453,13,4,2
2453,18,1,5
2457,23,3,4
2457,11,3,null
2457,26,4,4
2457,5,1,2
2457,31,2,5
2457,19,3,2
2458,17,3,null
2458,3,3,5
2458,7,3,null
2458,20,3,2
2458,5,5,1
2458,19,2,0
2459,1,4,null
2459,3,2,3
2459,7,3,4
2459,28,3,1
2459,10,2,2
2462,25,4,3
2462,14,4,4
2462,1,4,3
2462,6,3,1
2463,14,4,1
2463,6,4,null
2463,16,4,1
2463,1,2,null
2463,10,3,1
2463,9,2,null
2464,8,1,null
2464,4,4,4
2464,5,5,1
2466,10,4,4
2466,26,1,5
2466,23,1,2
2468,28,4,2
2468,30,3,4
2468,1,1,1
2468,15,5,2
2469,27,5,3
2469,8,3,1
2469,10,1,4
2469,13,4,1
2469,26,2,3
2469,2,4,1
2473,12,4,2
2474,18,2,5
2474,28,5,0
2474,25,1,0
2474,21,3,2
2474,9,1,5
2474,10,5,0
2478,23,4,2
2478,7,4,3
2481,3,4,2
2485,4,1,3
2486,6,2,1
2486,17,5,3
2486,28,3,1
2486,3,2,1
2486,7,1,null
2486,23,4,2
2489,3,1,5
2490,29,2,3
2490,17,2,4
2490,15,5,2
2491,19,4,2
2491,9,4,4
2491,21,5,null
2493,12,2,5
2493,10,3,5
2493,20,5,3
2493,23,3,null
2494,22,3,0
2494,6,4,3
2494,13,4,2
2494,14,1,null
2494,18,1,5
2495,29,3,0
2499,15,3,5
2499,28,5,null
2499,16,5,5
2499,24,5,2
2499,17,2,3
2499,25,3,2
2500,6,2,1
2503,8,5,1
2503,21,1,4
2503,10,2,2
2505,29,3,null
2505,13,1,null
2505,8,3,3
2505,26,3,3
2505,2,5,1
2506,28,1,3
2506,4,3,4
2507,12,1,2
2507,10,3,4
2507,22,4,5
2507,25,4,4
2507,16,1,2
2508,31,4,4
2508,1,4,4
2509,12,4,4
2509,3,5,0
2509,29,5,2
2512,17,2,3
2512,16,1,0
2513,23,3,2
2513,28,3,3
2513,22,3,4
2513,29,4,5
2513,25,1,null
2513,11,1,0
2515,6,4,0
2515,14,5,2
2516,2,4,3
2516,13,5,0
2516,4,3,2
2517,29,2,0
2517,12,2,2
2517,5,5,5
2517,18,2,null
2517,24,1,null
2517,25,1,3
2518,4,1,4
2518,21,3,1
2518,25,1,4
2518,7,4,null
2520,23,2,0
2520,31,2,4
2520,4,4,null
2520,15,5,5
2520,3,1,2
2520,28,5,3
2521,11,1,3
2521,17,5,0
2521,9,5,5
2521,21,4,1
2521,26,3,0
2522,1,2,null
2522,17,2,0
2522,4,5,2
2522,28,3,5
2522,25,5,3
2522,31,3,5
2523,12,1,2
2523,17,3,1
2523,3,5,null
2523,21,3,2
2523,15,4,2
2524,10,5,null
2524,23,2,4
2524,8,4,null
2525,4,1,4
2525,10,4,3
2525,7,3,1
2526,26,4,3
2526,19,3,5
2526,5,5,0
2526,28,2,null
2526,30,1,0
2527,13,3,null
2528,20,4,2
2528,24,4,4
2528,10,3,0
2528,30,3,4
2528,21,3,2
2532,6,3,1
2532,26,1,1
2533,5,1,2
2533,30,3,3
2533,12,5,0
2540,7,4,4
2540,30,2,5
2540,27,5,4
2540,1,4,null
2542,8,1,4
2542,28,4,4
2542,13,1,0
2542,6,3,1
2542,7,4,null
2543,27,4,null
2543,6,4,3
2543,9,2,5
2543,5,5,5
2546,23,1,1
2548,18,1,3
2548,13,1,2
2548,15,1,2
2551,21,5,1
2551,5,3,0
2551,25,2,null
2551,3,2,0
2551,10,5,5
2551,8,2,0
2552,29,1,3
2552,4,3,3
2552,30,1,null
2552,15,5,2
2557,21,2,null
2557,15,2,0
2557,22,4,1
2557,26,5,2
2557,14,1,5
2559,28,3,4
2559,22,2,1
2559,29,3,1
2559,19,2,5
2560,2,4,null
2560,21,1,0
2560,8,3,0
2560,26,5,0
2560,13,3,0
2560,28,3,1
2561,4,3,3
2561,8,1,2
2561,25,2,3
2561,16,3,3
2561,20,3,null
2562,29,2,5
2562,10,5,4
2562,25,1,null
2562,28,5,5
2563,20,1,1
2563,30,3,2
2563,25,5,5
2563,16,2,5
2563,14,5,3
2563,27,5,0
2564,28,1,0
2564,13,5,3
2564,19,3,2
2564,15,4,1
2564,1,3,3
2564,4,4,0
2567,28,2,3
2568,29,5,5
2570,23,1,1
2570,6,3,null
2570,12,2,null
2570,28,1,null
2573,14,5,1
2573,27,1,null
2573,23,5,3
2573,24,1,null
2573,17,3,1
2573,15,5,0
2574,21,3,0
2574,23,3,4
2574,11,5,0
2574,18,1,4
2575,17,1,0
2575,9,4,3
2575,20,3,0
2575,25,2,0
2576,13,4,5
2576,24,5,4
2576,10,5,5
2579,17,4,2
2579,9,5,0
2579,18,3,5
2579,3,5,2
2582,25,1,5
2582,10,2,4
2582,30,1,1
2583,16,2,null
2583,14,2,4
2583,5,4,1
2583,1,5,1
2583,6,1,0
2584,9,3,2
2584,1,1,2
2585,9,4,null
2585,26,3,0
2585,16,4,3
2585,10,1,1
2585,13,2,0
2585,25,1,null
2587,15,2,null
2589,30,5,1
2589,17,5,null
2590,31,4,null
2590,11,4,4
2590,22,2,0
2590,13,5,null
2590,27,1,4
2590,1,1,4
2591,1,1,1
2591,16,5,5
2591,20,3,1
2591,22,4,0
2591,4,4,5
2591,10,5,1
2594,15,2,0
2595,23,5,5
2595,25,3,0
2595,5,5,null
2595,9,5,5
2595,30,1,2
2596,29,1,null
2598,17,3,1
2598,15,3,4
2600,20,3,3
2600,9,3,null
2600,22,4,3
2600,10,3,1
2600,12,4,3
2603,28,3,5
2603,19,1,2
2603,14,5,0
2603,24,5,4
2608,26,1,5
2608,21,3,3
2608,20,3,0
2608,1,2,0
2608,4,1,3
2609,21,2,1
2611,27,4,0
2611,10,5,4
2611,24,3,1
2611,2,4,2
2611,16,5,3
2614,18,2,0
2616,13,5,5
2616,24,3,5
2616,1,5,0
2617,6,4,2
2617,3,4,1
2617,7,2,2
2617,28,4,5
2617,15,5,4
2619,24,2,5
2627,3,1,1
2628,25,3,2
2628,18,2,1
2636,7,2,2
2636,2,4,null
2636,29,2,1
2636,16,3,null
2637,22,2,5
2637,1,1,1
2637,7,2,5
2638,6,5,0
2638,20,5,4
2638,7,2,1
2638,28,1,0
2638,2,5,0
2641,12,5,2
2641,29,4,1
2641,8,3,0
2641,27,5,5
2641,31,5,null
2641,19,5,0
2644,18,2,2
2644,20,4,3
2644,26,4,null
2644,9,4,5
2644,1,4,null
2645,30,5,0
2645,21,2,1
2645,2,5,2
2645,14,2,4
2646,12,2,3
2647,27,4,5
2647,18,1,5
2647,29,3,4
2648,4,1,5
2653,28,5,2
2653,23,1,null
2654,26,1,1
2654,19,1,null
2656,11,5,1
2656,2,3,null
2656,20,5,null
2656,15,4,0
2656,12,2,0
2657,26,1,null
2657,11,3,2
2659,26,2,1
2659,9,2,0
2659,16,3,null
2659,5,2,2
2661,26,4,4
2661,14,2,0
2661,7,1,0
2661,4,1,0
2661,18,4,4
2661,16,5,1
2662,29,4,2
2662,21,1,4
2662,22,4,2
2668,9,1,5
2668,2,2,2
2668,27,5,0
2668,26,2,1
2671,20,5,3
2671,12,2,2
2671,13,3,2
2671,3,5,3
2671,21,5,null
2671,31,3,4
2672,16,4,null
2672,6,1,5
2675,19,1,0
2675,1,2,4
2675,22,5,0
2675,24,1,3
2675,8,4,2
2679,13,5,3
2679,24,3,null
2679,30,1,null
2679,22,4,2
2679,12,3,1
2679,2,1,1
2683,17,4,1
2683,9,3,3
2683,16,1,3
2684,29,3,4
2684,31,2,4
2685,15,2,2
2685,24,1,0
2685,12,3,1
2685,6,5,3
2686,20,2,5
2688,11,2,2
2688,3,2,2
2688,19,5,3
2691,13,1,1
2691,9,1,null
2692,10,1,0
2692,7,2,1
2692,30,5,5
2692,25,1,4
2692,15,1,2
2693,20,1,4
2693,14,1,1
2693,28,1,5
2693,2,2,1
2693,19,4,4
2696,16,5,1
2696,18,1,4
2696,29,2,4
2696,14,2,2
2696,4,3,1
2700,29,1,2
2700,23,2,1
2700,10,1,3
2700,1,1,null
2700,25,5,null
2701,30,3,0
2701,10,4,2
2701,29,3,3
2701,6,4,0
2701,7,3,0
2701,22,5,2
2702,18,4,2
2702,9,2,null
2702,4,2,2
2702,3,1,0
2704,21,3,3
2704,26,2,5
2704,24,4,3
2704,8,1,5
2704,27,3,1
2704,16,5,5
2705,9,5,5
2706,25,3,5
2706,27,4,1
2708,28,2,null
2708,1,5,2
2708,26,4,5
2708,27,1,3
2708,29,4,2
2708,14,2,0
2711,27,5,null
2712,10,2,5
2712,17,1,2
2712,1,4,2
2714,10,5,5
2714,2,1,1
2714,16,5,1
2715,4,3,0
2715,19,5,3
2715,2,4,3
2715,9,3,1
2715,27,5,1
2715,16,4,null
2720,5,5,null
2720,28,2,3
2720,6,3,0
2720,23,5,3
2720,19,2,1
2721,26,3,null
2721,22,3,4
2721,2,1,1
2721,23,4,null
2722,16,3,4
2722,29,2,3
2723,28,4,2
2723,17,2,4
2723,31,2,5
2723,21,5,1
2724,24,4,null
2724,11,2,0
2724,12,1,5
2724,27,1,5
2724,4,5,4
2724,25,1,0
2725,5,2,null
2725,6,4,3
2725,2,2,3
2726,21,3,4
2728,12,4,0
2728,16,3,4
2728,28,1,1
2728,7,3,null
2728,25,1,4
2729,4,4,5
2729,12,2,5
2729,31,3,0
2729,2,1,5
2731,16,1,2
2731,17,1,0
2731,13,5,5
2731,20,4,1
2731,22,2,5
2734,10,4,5
2734,22,4,5
2734,8,3,4
2734,16,4,0
2734,15,2,null
2734,28,1,4
2735,27,5,2
2735,9,4,3
2735,19,1,3
2735,17,5,5
2735,26,1,4
2735,23,1,5
2737,22,2,3
2737,4,2,0
2737,23,3,null
2739,5,2,5
2739,11,1,3
2739,6,2,null
2742,19,2,3
2742,13,2,4
2742,25,1,0
2742,14,2,5
2742,3,2,5
2743,21,3,5
2743,23,4,3
2743,26,3,null
2743,8,5,null
2745,20,3,3
2745,13,4,null
2745,2,4,1
2745,29,3,2
2745,3,5,0
2745,1,3,2
2746,1,4,2
2747,15,2,2
2747,21,2,3
2750,1,5,4
2750,18,1,3
2750,11,3,0
2750,9,3,5
2750,4,3,1
2750,31,1,3
2754,26,1,1
2754,17,3,2
2754,18,3,2
2754,8,2,2
2754,30,4,0
2755,27,4,1
2755,21,1,null
2755,7,3,null
2755,25,5,null
2755,8,1,2
2755,6,2,1
2756,9,1,3
2757,10,3,0
2757,11,4,0
2760,25,1,5
2760,17,3,0
2763,22,2,1
2763,3,4,1
2763,20,4,null
2764,30,4,0
2765,26,5,4
2765,28,1,5
2765,22,3,1
2765,29,3,0
2767,11,4,4
2767,15,2,4
2767,1,4,1
2769,2,5,2
2769,17,3,2
2769,21,2,2
2773,11,5,2
2773,30,4,0
2775,26,3,2
2775,21,4,0
2775,12,5,0
2776,19,5,4
2776,25,2,2
2776,30,5,3
2776,14,5,5
2780,10,3,4
2780,6,2,null
2784,18,5,0
2784,5,5,5
2784,21,3,0
2784,6,5,1
2784,9,2,5
2784,23,5,1
2785,13,4,3
2785,9,1,null
2785,21,2,null
2785,4,3,4
2787,24,1,3
2787,4,2,1
2791,10,4,1
2791,14,2,4
2791,17,5,5
2792,3,1,4
2792,17,2,2
2792,10,2,5
2792,14,4,5
2792,22,2,3
2795,20,3,null
2795,13,1,2
2795,17,4,0
2795,18,1,0
2795,1,2,0
2795,3,5,4
2796,25,3,3
2799,16,2,0
2799,22,2,4
2802,30,1,4
2802,8,5,null
2802,26,4,1
2802,22,4,null
2803,13,5,null
2803,17,2,0
2803,14,3,4
2809,9,4,null
2809,13,1,5
2810,16,1,4
2810,22,2,5
2810,21,4,4
2810,27,1,1
2811,19,4,1
2811,25,2,5
2811,18,4,null
2811,29,4,null
2811,27,5,null
2813,31,1,null
2813,26,3,null
2813,23,5,1
2813,29,3,null
2813,1,5,1
2815,27,1,5
2815,31,2,3
2815,12,3,5
2815,10,3,null
2815,5,5,1
2815,25,3,null
2816,4,5,5
2816,22,3,1
2816,18,2,4
2816,6,4,5
2816,11,3,4
2820,5,4,2
2820,14,1,0
2820,21,2,0
2820,12,4,null
2820,7,5,5
2820,13,4,1
2822,10,1,5
2823,8,2,5
2823,18,3,4
2823,4,5,4
2826,31,5,4
2826,13,1,3
2826,25,4,3
2826,17,1,null
2826,28,3,1
2826,21,5,null
2830,26,4,3
2830,7,2,1
2830,20,4,2
2834,25,5,5
2834,13,1,4
2835,22,2,4
2840,31,4,3
2840,22,1,4
2845,3,2,2
2845,28,1,2
2845,20,1,2
2845,26,2,5
2845,4,2,1
2846,20,4,5
2846,7,4,0
2846,12,3,0
2849,22,2,2
2849,17,3,null
2855,23,1,2
2855,18,2,4
2855,4,1,5
2855,15,1,null
2855,9,2,2
2855,1,2,3
2857,28,1,1
2857,25,2,5
2857,12,2,4
2857,18,3,5
2857,6,3,3
2860,12,4,1
2860,28,5,null
2860,30,3,5
2860,23,4,0
2860,16,5,0
2863,30,4,2
2863,4,3,4
2863,10,5,1
2865,3,4,0
2866,11,1,2
2866,1,1,3
2867,19,3,0
2867,28,5,0
2867,2,5,0
2867,26,2,1
2867,3,5,0
2868,20,3,0
2868,18,1,1
2868,5,4,4
2868,31,2,4
2868,25,3,4
2868,19,1,4
2872,19,2,null
2872,26,2,0
2873,1,5,0
2873,21,4,5
2873,17,1,4
2873,20,2,4
2873,19,1,5
2873,28,1,2
2874,5,2,0
2874,8,3,2
2874,15,3,null
2874,27,4,2
2874,14,4,5
2874,17,5,0
2877,4,4,0
2877,8,5,0
2878,21,2,null
2878,28,2,0
2878,27,4,0
2880,29,2,0
2880,28,2,0
2880,3,3,null
2880,24,1,4
2880,13,3,4
2880,16,1,null
2881,16,3,1
2886,22,1,null
2886,13,2,0
2886,24,2,1
2886,26,4,4
2886,4,1,null
2886,6,3,2
2887,23,2,null
2888,12,4,2
2888,4,5,2
2888,13,4,5
2888,21,3,4
2890,7,1,5
2890,20,5,5
2890,6,2,1
2890,26,2,0
2890,23,3,null
2890,9,5,null
2891,29,1,null
2891,27,2,1
2891,30,4,3
2894,13,5,5
2895,31,5,4
2895,7,2,null
2899,8,4,4
2900,4,5,3
2900,20,3,4
2903,16,3,0
2903,13,3,5
2903,27,2,2
2903,12,5,3
2906,25,1,null
2906,13,3,3
2906,7,3,3
2907,27,4,0
2907,16,2,5
2908,18,2,5
2908,9,3,5
2908,8,1,5
2908,28,4,4
2909,15,2,null
2909,7,3,4
2909,10,3,5
2909,30,5,3
2909,11,2,1
2909,28,1,5
2911,4,4,0
2911,8,2,1
2911,22,2,0
2911,11,5,null
2911,23,4,0
2912,25,5,4
2912,28,3,3
2912,22,2,3
2912,20,5,2
2912,10,2,1
2912,24,3,5
2914,8,1,null
2914,21,2,4
2914,29,1,4
2915,23,5,3
2915,2,3,2
2915,31,1,3
2915,13,4,1
2916,11,1,null
2916,6,4,5
2916,16,5,3
2916,5,3,null
2916,14,2,3
2916,4,4,2
2917,12,1,1
2917,3,1,5
2918,10,3,4
2918,25,4,4
2919,5,1,4
2919,14,3,1
2919,17,4,0
2921,16,5,5
2921,17,2,4
2921,12,3,5
2922,27,3,3
2922,12,4,5
2922,10,1,null
2922,19,1,null
2922,2,1,null
2923,21,4,1
2923,23,4,4
2924,25,4,0
2924,7,2,2
2925,21,4,1
2925,8,2,null
2926,2,3,1
2926,29,4,3
2926,21,5,0
2926,27,5,2
2926,10,3,1
2926,31,1,5
2928,30,1,0
2928,9,3,null
2928,1,5,null
2932,28,5,2
2932,1,1,2
2932,9,4,4
2932,11,1,0
2934,2,3,null
2936,24,4,0
2936,14,4,1
2936,28,2,2
2936,22,3,4
2936,15,1,0
2936,8,5,4
2937,25,2,0
2937,20,2,2
2937,26,3,3
2937,18,4,4
2937,13,3,5
2938,28,3,2
2938,30,4,2
2938,4,4,4
2938,27,3,4
2938,24,1,0
2939,3,4,1
2939,26,4,3
2939,22,2,4
2939,27,3,null
2939,30,1,4
2941,30,3,0
2941,13,4,null
2942,20,4,1
2942,4,2,0
2944,5,3,null
2944,28,3,2
2944,24,3,2
2946,10,2,5
2946,15,2,4
2947,16,1,2
2947,18,2,0
2948,22,3,0
2948,4,1,1
2948,5,3,2
2949,11,2,3
2949,18,1,0
2949,30,3,null
2950,25,2,4
2950,19,3,null
2950,6,4,0
2950,16,4,5
2950,7,5,5
2951,30,2,5
2951,16,2,1
2952,1,2,1
2954,2,2,1
2954,30,1,2
2954,16,3,4
2954,12,5,4
2954,9,4,0
2954,19,1,null
2956,26,3,4
2956,28,1,2
2956,15,2,3
2956,9,4,0
2956,8,3,0
2956,14,3,0
2957,20,2,4
2958,15,2,0
2958,26,4,0
2959,25,5,4
2961,18,3,4
2961,7,1,3
2961,25,4,3
2961,5,1,5
2961,29,4,5
2961,24,4,1
2965,28,1,1
2965,7,3,3
2965,11,4,0
2965,16,1,1
2965,1,2,3
2970,13,4,2
2971,8,3,1
2971,25,2,null
2971,1,3,1
2971,3,5,1
2971,15,5,2
2972,13,5,1
2972,22,5,1
2973,28,2,2
2973,25,3,1
2973,2,4,null
2973,6,5,1
2973,16,5,4
2975,23,1,5
2977,31,5,3
2977,18,1,3
2977,8,4,2
2979,20,3,null
2981,29,1,3
2981,27,5,5
2981,9,4,0
2981,30,4,3
2981,26,1,2
2983,24,4,0
2983,30,1,4
2983,31,5,5
2983,9,5,1
2983,13,4,3
2984,19,5,5
2987,30,3,1
2987,20,3,0
2990,6,5,0
2990,9,1,3
2990,10,3,4
2990,7,4,0
2990,11,2,3
2990,30,4,null
2991,19,3,5
2991,10,4,0
2991,8,5,3
2991,21,2,3
2993,26,1,5
2997,26,2,5
2997,18,3,3
2997,15,2,4
2997,17,1,null
2999,4,5,null
3000,17,4,4
3000,1,1,4
3001,8,4,0
3001,31,2,2
3001,9,3,null
3001,10,2,2
3004,4,3,4
3004,1,3,0
3008,11,1,4
3008,16,2,0
3008,24,3,2
3008,29,1,null
3008,25,3,1
3008,3,3,0
3013,23,2,4
3013,27,1,1
3013,29,4,4
3013,9,1,null
3013,4,3,null
3013,30,5,3
3014,20,3,4
3014,22,2,0
3017,19,2,3
3019,5,1,4
3019,22,2,4
3020,11,2,3
3020,17,2,3
3020,27,1,2
3020,10,2,2
3020,28,3,null
3020,8,2,0
3022,21,1,2
3022,4,4,2
3022,11,4,1
3022,22,5,null
3023,30,5,null
3023,4,5,1
3023,15,1,4
3023,9,4,5
3023,26,2,3
3023,17,2,null
3026,2,4,4
3026,6,3,3
3027,29,5,null
3029,10,1,0
3029,20,1,5
3029,3,3,2
3029,19,2,5
3029,30,1,2
3030,15,1,0
3030,6,2,null
3030,29,3,4
3030,20,1,2
3030,16,4,0
3035,24,4,null
3036,26,3,5
3040,29,3,1
3040,9,3,2
3040,6,2,null
3040,26,2,0
3040,16,3,3
3041,11,3,4
3041,22,5,5
3041,23,5,5
3041,30,3,3
3041,9,3,2
3042,30,4,4
3042,4,1,4
3042,28,1,2
3042,11,3,0
3045,29,4,null
3045,31,4,1
3045,19,3,2
3046,10,5,null
3046,14,5,4
3046,19,3,4
3047,17,2,2
3047,1,2,0
3047,13,4,null
3048,27,3,1
3049,30,2,2
3049,13,2,3
3049,2,4,0
3049,18,3,2
3049,17,1,null
3049,28,4,5
3054,18,2,4
3054,26,1,4
3054,15,3,4
3054,13,2,0
3055,30,4,2
3060,15,5,1
3060,29,5,3
3060,12,2,3
3063,30,2,4
3063,19,5,5
3064,26,2,null
3064,6,3,2
3066,7,1,0
3066,18,3,1
3066,6,5,4
3066,9,1,0
3066,17,4,4
3066,25,3,4
3069,2,3,4
3069,18,3,null
3069,20,1,5
3069,11,2,null
3069,28,2,0
3069,13,5,null
3074,13,2,4
3074,31,1,5
3074,12,4,2
3074,5,3,3
3074,26,3,5
3076,13,1,2
3076,23,3,5
3076,18,1,1
3076,6,3,0
3079,17,5,4
3079,13,1,0
3079,29,3,0
3080,9,5,4
3083,7,5,3
3084,29,3,3
3084,26,5,3
3085,4,2,5
3085,16,1,0
3085,25,3,4
3085,2,4,null
3085,1,3,4
3085,21,2,0
3089,13,3,null
3089,10,1,0
3089,12,1,4
3089,18,2,0
3090,26,2,0
3090,20,2,2
3090,29,3,2
3091,13,3,4
3091,17,4,null
3091,22,1,4
3091,4,2,5
3091,19,3,0
3091,2,3,4
3092,21,2,0
3093,4,4,3
3093,12,2,2
3093,28,3,0
3104,3,5,3
3104,22,1,0
3104,8,1,5
3104,25,4,1
3105,6,2,3
3105,18,2,2
3105,10,3,4
3106,21,3,2
3106,7,4,3
3106,1,2,4
3107,8,5,0
3107,26,4,2
3107,19,4,3
3107,27,5,2
3107,23,4,1
3107,12,2,5
3109,28,4,5
3111,13,5,1
3111,15,5,3
3111,14,2,5
3112,1,4,3
3114,20,4,4
3114,4,4,3
3114,10,2,0
3114,31,5,5
3114,1,3,2
3116,23,3,null
3118,8,5,1
3119,4,2,4
3119,11,3,3
3119,23,2,4
3121,27,1,0
3121,31,2,5
3121,29,3,0
3121,9,5,1
3122,31,4,3
3122,10,1,4
3122,29,1,0
3123,20,3,null
3126,7,2,null
3126,26,5,1
3126,14,5,4
3126,18,2,0
3126,2,2,0
3127,14,3,2
3127,25,5,null
3127,18,4,2
3127,20,5,5
3127,9,1,null
3127,11,2,5
3128,25,4,0
3129,14,1,0
3131,13,3,0
3135,2,2,0
3135,14,5,0
3135,31,5,null
3135,26,4,3
3135,6,3,3
3135,30,1,2
3136,2,3,0
3136,16,5,0
3136,7,4,1
3142,11,4,null
3142,16,1,1
3145,29,1,3
3145,5,5,3
3145,3,5,1
3145,23,3,4
3145,26,2,0
3147,22,3,5
3147,25,1,2
3147,14,5,2
3148,5,2,null
3148,2,1,2
3149,28,3,0
3149,20,5,2
3149,6,1,0
3149,7,3,1
3151,18,4,3
3151,17,5,5
3151,8,3,5
3153,20,1,null
3153,12,2,3
3153,19,5,1
3153,3,2,2
3153,27,4,0
3153,22,5,1
3154,19,4,1
3155,9,1,1
3155,14,5,4
3157,7,1,2
3157,23,1,0
3157,20,5,2
3157,15,4,null
3157,18,3,0
3157,19,3,4
3158,9,5,null
3158,28,5,3
3158,22,4,0
3159,28,2,null
3159,12,5,null
3159,25,5,null
3159,3,1,3
3159,20,4,null
3159,4,2,1
3160,30,4,null
3160,10,3,1
3161,2,3,null
3161,12,2,4
3161,15,1,0
3161,18,3,5
3162,23,2,3
3162,11,2,3
3164,28,4,3
3167,2,5,0
3167,11,1,0
3167,15,3,5
3167,18,4,1
3167,22,4,1
3167,5,2,4
3168,14,3,1
3168,11,5,5
3168,28,2,1
3168,4,2,2
3168,2,5,4
3168,5,3,3
3169,16,3,2
3169,23,5,2
3169,10,3,2
3169,31,1,4
3169,7,4,5
3171,16,1,2
3171,29,4,4
3171,21,3,2
3174,25,4,5
3174,4,1,0
3174,7,3,2
3175,23,5,1
3177,11,4,2
3177,26,3,4
3177,17,1,0
3177,19,1,5
3177,10,5,4
3177,25,1,5
3178,18,1,null
3178,23,4,2
3179,28,3,5
3179,20,2,2
3179,4,5,4
3179,9,3,5
3179,29,1,5
3180,18,3,1
3180,17,2,3
3180,19,1,4
3181,22,3,2
3181,9,5,null
3183,25,1,null
3183,4,2,0
3183,9,3,3
3183,14,1,3
3183,1,3,2
3184,22,3,1
3185,30,4,0
3185,8,1,5
3185,31,5,5
3187,27,2,null
3187,11,4,4
3187,29,5,0
3188,28,3,null
3188,3,5,1
3193,15,4,null
3193,21,3,0
3193,7,5,2
3193,4,2,4
3193,13,1,null
3193,12,3,1
3194,4,3,5
3194,27,2,3
3194,25,1,4
3194,6,4,5
3195,19,2,3
3195,11,4,5
3195,15,4,4
3195,24,1,5
3197,12,2,0
3197,22,3,3
3197,25,3,4
3198,1,4,0
3198,7,5,5
3198,21,5,1
3198,9,1,0
3199,22,5,3
3199,18,5,0
3199,31,3,0
3199,28,3,1
3199,10,3,1
3200,17,5,null
3200,10,1,3
3200,26,4,3
3202,8,1,4
3205,17,5,0
3206,12,4,5
3206,20,1,null
3206,8,5,2
3206,10,2,1
3206,22,3,null
3207,24,4,3
3207,29,2,null
3210,26,2,5
3210,13,3,2
3211,15,2,2
3211,27,4,1
3215,15,2,null
3215,31,5,3
3215,6,3,2
3215,10,4,3
3215,19,4,2
3216,22,4,3
3217,3,1,4
3217,7,3,null
3217,28,5,3
3217,4,2,5
3217,22,3,3
3218,6,5,0
3218,25,4,0
3218,16,2,null
3219,26,2,4
3219,24,5,3
3219,22,2,0
3221,16,5,1
3221,7,1,4
3221,27,1,5
3221,13,2,1
3221,20,3,2
3223,28,2,null
3223,22,2,4
3225,30,5,null
3226,16,5,2
3226,27,1,null
3227,16,3,0
3230,1,4,4
3230,29,2,1
3230,15,5,4
3230,26,3,3
3231,11,1,2
3232,19,2,null
3232,27,4,5
3232,11,5,3
3232,9,3,4
3232,5,1,1
3232,13,3,5
3234,18,1,0
3235,12,5,3
3235,9,4,0
3235,11,5,2
3241,26,1,4
3241,23,4,2
3241,2,1,4
3241,12,5,1
3242,27,1,2
3242,29,5,2
3242,31,4,null
3242,15,2,4
3246,31,2,0
3246,5,1,5
3246,11,2,5
3246,6,3,1
3247,12,5,null
3247,18,3,1
3247,14,4,5
3247,26,5,4
3247,16,3,null
3249,13,4,null
3249,29,2,1
3249,9,5,2
3249,26,3,1
3249,4,3,null
3250,9,3,null
3250,16,3,3
3250,18,5,2
3251,3,1,5
3252,2,5,null
3252,18,3,3
3252,14,3,null
3253,24,4,4
3253,26,3,1
3255,11,2,1
3255,20,3,5
3257,25,4,4
3258,17,3,5
3258,16,4,0
3258,28,3,0
3259,2,2,5
3259,14,2,4
3259,12,4,5
3259,18,5,1
3260,17,1,1
3260,9,2,null
3261,5,3,null
3261,18,4,1
3261,15,3,4
3261,2,2,null
3261,21,3,5
3262,29,1,1
3262,14,1,5
3262,7,2,0
3262,2,4,1
3263,31,3,4
3263,6,2,1
3264,4,4,5
3264,9,4,5
3266,15,1,4
3266,23,1,5
3266,6,2,4
3266,31,3,1
3266,2,1,null
3267,14,2,4
3267,13,3,4
3267,15,2,0
3267,10,1,null
3268,24,3,null
3268,17,5,1
3268,25,3,0
3268,3,1,1
3269,15,4,0
3269,12,2,4
3272,14,2,4
3272,5,5,1
3272,4,4,1
3272,11,5,2
3273,18,2,2
3273,5,4,3
3273,25,4,1
3273,20,3,2
3273,12,4,3
3273,23,3,null
3274,18,2,0
3274,20,2,null
3276,4,2,null
3276,14,1,2
3276,10,2,null
3276,15,1,4
3283,28,3,0
3284,10,3,null
3284,25,4,0
3284,9,4,1
3285,11,1,3
3285,17,5,null
3285,10,5,0
3286,23,5,0
3286,9,5,5
3286,20,1,1
3287,2,2,4
3287,18,3,null
3287,10,2,1
3287,31,5,5
3287,3,1,0
3289,27,2,4
3289,30,2,2
3289,22,2,3
3289,23,1,5
3289,2,5,0
3289,5,1,5
3291,14,1,1
3291,25,5,3
3292,4,5,2
3294,20,5,0
3294,28,5,3
3294,24,3,4
3294,21,5,3
3294,10,2,4
3296,8,5,4
3297,11,3,1
3297,8,1,null
3298,4,5,3
3301,3,1,3
3305,18,4,1
3305,31,4,5
3305,8,2,null
3305,2,1,4
3305,14,5,4
3305,5,3,5
3307,26,4,3
3307,24,2,0
3307,28,4,3
3307,19,1,1
3308,9,2,0
3308,8,1,4
3308,6,5,0
3308,12,4,5
3309,26,2,5
3311,16,3,null
3311,6,3,4
3311,15,3,0
3311,29,2,2
3312,1,3,null
3312,6,3,3
