customer_id,bill_time,order_type,rating
823,2018-02-09 00:06:51.849337,online delivery,0
759,2018-02-08 00:06:51.849337,dine-in,5
963,2018-02-07 00:06:51.849337,dine-in,5
198,2018-02-06 00:06:51.849337,dine-in,4
942,2018-02-05 00:06:51.849337,dine-in,2
205,2018-02-04 00:06:51.849337,online delivery,0
940,2018-02-03 00:06:51.849337,online delivery,2
127,2018-02-02 00:06:51.849337,online delivery,4
636,2018-02-01 00:06:51.849337,online delivery,2
347,2018-01-31 00:06:51.849337,dine-in,0
313,2018-01-30 00:06:51.849337,online delivery,0
528,2018-01-29 00:06:51.849337,online delivery,1
454,2018-01-28 00:06:51.849337,dine-in,1
902,2018-01-27 00:06:51.849337,dine-in,5
36,2018-01-26 00:06:51.849337,online delivery,0
495,2018-01-25 00:06:51.849337,online delivery,0
319,2018-01-24 00:06:51.849337,online delivery,null
122,2018-01-23 00:06:51.849337,dine-in,0
706,2018-01-22 00:06:51.849337,dine-in,null
934,2018-01-21 00:06:51.849337,dine-in,4
467,2018-01-20 00:06:51.849337,dine-in,2
310,2018-01-19 00:06:51.849337,online delivery,5
991,2018-01-18 00:06:51.849337,online delivery,3
25,2018-01-17 00:06:51.849337,dine-in,4
190,2018-01-16 00:06:51.849337,online delivery,1
348,2018-01-15 00:06:51.849337,online delivery,5
959,2018-01-14 00:06:51.849337,online delivery,1
525,2018-01-13 00:06:51.849337,online delivery,2
859,2018-01-12 00:06:51.849337,dine-in,5
120,2018-01-11 00:06:51.849337,dine-in,3
849,2018-01-10 00:06:51.849337,dine-in,3
177,2018-01-09 00:06:51.849337,online delivery,5
242,2018-01-08 00:06:51.849337,dine-in,0
167,2018-01-07 00:06:51.849337,dine-in,2
956,2018-01-06 00:06:51.849337,online delivery,5
64,2018-01-05 00:06:51.849337,dine-in,1
318,2018-01-04 00:06:51.849337,online delivery,0
410,2018-01-03 00:06:51.849337,dine-in,1
392,2018-01-02 00:06:51.849337,dine-in,null
916,2018-01-01 00:06:51.849337,dine-in,0
422,2017-12-31 00:06:51.849337,dine-in,5
802,2017-12-30 00:06:51.849337,dine-in,3
756,2017-12-29 00:06:51.849337,dine-in,null
699,2017-12-28 00:06:51.849337,online delivery,null
594,2017-12-27 00:06:51.849337,dine-in,2
37,2017-12-26 00:06:51.849337,online delivery,1
736,2017-12-25 00:06:51.849337,dine-in,3
120,2017-12-24 00:06:51.849337,online delivery,4
151,2017-12-23 00:06:51.849337,dine-in,0
656,2017-12-22 00:06:51.849337,dine-in,0
838,2017-12-21 00:06:51.849337,online delivery,2
515,2017-12-20 00:06:51.849337,dine-in,null
148,2017-12-19 00:06:51.849337,online delivery,3
443,2017-12-18 00:06:51.849337,dine-in,1
777,2017-12-17 00:06:51.849337,dine-in,4
127,2017-12-16 00:06:51.849337,dine-in,0
19,2017-12-15 00:06:51.849337,dine-in,2
228,2017-12-14 00:06:51.849337,online delivery,null
893,2017-12-13 00:06:51.849337,online delivery,4
305,2017-12-12 00:06:51.849337,dine-in,null
160,2017-12-11 00:06:51.849337,online delivery,4
250,2017-12-10 00:06:51.849337,online delivery,3
816,2017-12-09 00:06:51.849337,dine-in,3
122,2017-12-08 00:06:51.849337,online delivery,1
109,2017-12-07 00:06:51.849337,online delivery,null
189,2017-12-06 00:06:51.849337,online delivery,null
365,2017-12-05 00:06:51.849337,online delivery,5
762,2017-12-04 00:06:51.849337,online delivery,2
33,2017-12-03 00:06:51.849337,dine-in,4
740,2017-12-02 00:06:51.849337,dine-in,3
145,2017-12-01 00:06:51.849337,online delivery,5
782,2017-11-30 00:06:51.849337,dine-in,4
831,2017-11-29 00:06:51.849337,online delivery,5
866,2017-11-28 00:06:51.849337,dine-in,3
368,2017-11-27 00:06:51.849337,online delivery,4
244,2017-11-26 00:06:51.849337,online delivery,5
601,2017-11-25 00:06:51.849337,dine-in,2
200,2017-11-24 00:06:51.849337,online delivery,null
999,2017-11-23 00:06:51.849337,online delivery,0
219,2017-11-22 00:06:51.849337,online delivery,1
677,2017-11-21 00:06:51.849337,online delivery,5
344,2017-11-20 00:06:51.849337,dine-in,4
574,2017-11-19 00:06:51.849337,dine-in,4
756,2017-11-18 00:06:51.849337,online delivery,null
16,2017-11-17 00:06:51.849337,online delivery,5
766,2017-11-16 00:06:51.849337,online delivery,0
240,2017-11-15 00:06:51.849337,dine-in,1
590,2017-11-14 00:06:51.849337,online delivery,5
216,2017-11-13 00:06:51.849337,online delivery,null
829,2017-11-12 00:06:51.849337,online delivery,1
633,2017-11-11 00:06:51.849337,dine-in,null
484,2017-11-10 00:06:51.849337,online delivery,1
727,2017-11-09 00:06:51.849337,online delivery,3
31,2017-11-08 00:06:51.849337,online delivery,5
621,2017-11-07 00:06:51.849337,dine-in,0
165,2017-11-06 00:06:51.849337,dine-in,0
909,2017-11-05 00:06:51.849337,online delivery,0
644,2017-11-04 00:06:51.849337,dine-in,4
816,2017-11-03 00:06:51.849337,dine-in,5
389,2017-11-02 00:06:51.849337,dine-in,1
699,2017-11-01 00:06:51.849337,dine-in,3
843,2017-10-31 00:06:51.849337,dine-in,1
540,2017-10-30 00:06:51.849337,dine-in,4
317,2017-10-29 00:06:51.849337,online delivery,null
705,2017-10-28 00:06:51.849337,online delivery,null
814,2017-10-27 00:06:51.849337,dine-in,5
515,2017-10-26 00:06:51.849337,dine-in,3
414,2017-10-25 00:06:51.849337,dine-in,1
885,2017-10-24 00:06:51.849337,dine-in,3
455,2017-10-23 00:06:51.849337,online delivery,3
573,2017-10-22 00:06:51.849337,online delivery,1
407,2017-10-21 00:06:51.849337,dine-in,null
619,2017-10-20 00:06:51.849337,online delivery,3
267,2017-10-19 00:06:51.849337,dine-in,1
344,2017-10-18 00:06:51.849337,online delivery,1
938,2017-10-17 00:06:51.849337,dine-in,null
12,2017-10-16 00:06:51.849337,dine-in,null
421,2017-10-15 00:06:51.849337,online delivery,2
679,2017-10-14 00:06:51.849337,dine-in,3
542,2017-10-13 00:06:51.849337,online delivery,null
555,2017-10-12 00:06:51.849337,dine-in,0
976,2017-10-11 00:06:51.849337,online delivery,0
958,2017-10-10 00:06:51.849337,online delivery,4
534,2017-10-09 00:06:51.849337,online delivery,1
43,2017-10-08 00:06:51.849337,online delivery,0
856,2017-10-07 00:06:51.849337,dine-in,5
127,2017-10-06 00:06:51.849337,online delivery,2
572,2017-10-05 00:06:51.849337,dine-in,4
781,2017-10-04 00:06:51.849337,dine-in,4
95,2017-10-03 00:06:51.849337,dine-in,0
301,2017-10-02 00:06:51.849337,dine-in,1
435,2017-10-01 00:06:51.849337,online delivery,1
400,2017-09-30 00:06:51.849337,online delivery,0
282,2017-09-29 00:06:51.849337,dine-in,1
30,2017-09-28 00:06:51.849337,online delivery,5
232,2017-09-27 00:06:51.849337,dine-in,1
568,2017-09-26 00:06:51.849337,dine-in,null
241,2017-09-25 00:06:51.849337,dine-in,null
162,2017-09-24 00:06:51.849337,online delivery,5
500,2017-09-23 00:06:51.849337,dine-in,2
297,2017-09-22 00:06:51.849337,online delivery,0
53,2017-09-21 00:06:51.849337,online delivery,5
288,2017-09-20 00:06:51.849337,online delivery,1
491,2017-09-19 00:06:51.849337,dine-in,4
952,2017-09-18 00:06:51.849337,online delivery,5
551,2017-09-17 00:06:51.849337,online delivery,5
211,2017-09-16 00:06:51.849337,dine-in,null
704,2017-09-15 00:06:51.849337,dine-in,5
415,2017-09-14 00:06:51.849337,online delivery,4
769,2017-09-13 00:06:51.849337,online delivery,2
98,2017-09-12 00:06:51.849337,online delivery,0
471,2017-09-11 00:06:51.849337,dine-in,1
723,2017-09-10 00:06:51.849337,dine-in,1
197,2017-09-09 00:06:51.849337,online delivery,null
688,2017-09-08 00:06:51.849337,dine-in,4
151,2017-09-07 00:06:51.849337,dine-in,1
189,2017-09-06 00:06:51.849337,online delivery,1
593,2017-09-05 00:06:51.849337,online delivery,5
452,2017-09-04 00:06:51.849337,dine-in,2
759,2017-09-03 00:06:51.849337,dine-in,null
334,2017-09-02 00:06:51.849337,online delivery,4
339,2017-09-01 00:06:51.849337,dine-in,2
979,2017-08-31 00:06:51.849337,online delivery,2
956,2017-08-30 00:06:51.849337,dine-in,null
828,2017-08-29 00:06:51.849337,online delivery,null
788,2017-08-28 00:06:51.849337,dine-in,3
936,2017-08-27 00:06:51.849337,dine-in,4
82,2017-08-26 00:06:51.849337,online delivery,4
383,2017-08-25 00:06:51.849337,dine-in,1
5,2017-08-24 00:06:51.849337,online delivery,4
920,2017-08-23 00:06:51.849337,dine-in,4
820,2017-08-22 00:06:51.849337,online delivery,1
744,2017-08-21 00:06:51.849337,online delivery,3
235,2017-08-20 00:06:51.849337,online delivery,0
162,2017-08-19 00:06:51.849337,online delivery,0
840,2017-08-18 00:06:51.849337,dine-in,2
361,2017-08-17 00:06:51.849337,online delivery,4
869,2017-08-16 00:06:51.849337,dine-in,1
959,2017-08-15 00:06:51.849337,dine-in,1
800,2017-08-14 00:06:51.849337,online delivery,3
816,2017-08-13 00:06:51.849337,dine-in,0
118,2017-08-12 00:06:51.849337,online delivery,0
349,2017-08-11 00:06:51.849337,dine-in,3
656,2017-08-10 00:06:51.849337,online delivery,0
139,2017-08-09 00:06:51.849337,dine-in,null
573,2017-08-08 00:06:51.849337,online delivery,5
108,2017-08-07 00:06:51.849337,online delivery,null
638,2017-08-06 00:06:51.849337,online delivery,3
718,2017-08-05 00:06:51.849337,dine-in,0
515,2017-08-04 00:06:51.849337,online delivery,0
952,2017-08-03 00:06:51.849337,dine-in,4
192,2017-08-02 00:06:51.849337,online delivery,2
39,2017-08-01 00:06:51.849337,dine-in,0
100,2017-07-31 00:06:51.849337,online delivery,2
314,2017-07-30 00:06:51.849337,online delivery,5
545,2017-07-29 00:06:51.849337,online delivery,3
360,2017-07-28 00:06:51.849337,dine-in,null
278,2017-07-27 00:06:51.849337,online delivery,2
884,2017-07-26 00:06:51.849337,online delivery,4
31,2017-07-25 00:06:51.849337,online delivery,4
822,2017-07-24 00:06:51.849337,online delivery,4
705,2017-07-23 00:06:51.849337,online delivery,3
249,2017-07-22 00:06:51.849337,online delivery,4
644,2017-07-21 00:06:51.849337,online delivery,4
559,2017-07-20 00:06:51.849337,dine-in,0
72,2017-07-19 00:06:51.849337,dine-in,2
444,2017-07-18 00:06:51.849337,dine-in,2
171,2017-07-17 00:06:51.849337,online delivery,4
43,2017-07-16 00:06:51.849337,dine-in,2
510,2017-07-15 00:06:51.849337,dine-in,2
512,2017-07-14 00:06:51.849337,online delivery,2
557,2017-07-13 00:06:51.849337,online delivery,4
966,2017-07-12 00:06:51.849337,dine-in,2
349,2017-07-11 00:06:51.849337,online delivery,5
419,2017-07-10 00:06:51.849337,online delivery,4
430,2017-07-09 00:06:51.849337,online delivery,5
79,2017-07-08 00:06:51.849337,online delivery,3
603,2017-07-07 00:06:51.849337,dine-in,0
533,2017-07-06 00:06:51.849337,online delivery,4
933,2017-07-05 00:06:51.849337,dine-in,2
300,2017-07-04 00:06:51.849337,dine-in,2
220,2017-07-03 00:06:51.849337,dine-in,null
524,2017-07-02 00:06:51.849337,dine-in,0
812,2017-07-01 00:06:51.849337,dine-in,3
769,2017-06-30 00:06:51.849337,dine-in,1
798,2017-06-29 00:06:51.849337,online delivery,2
629,2017-06-28 00:06:51.849337,online delivery,2
876,2017-06-27 00:06:51.849337,online delivery,2
660,2017-06-26 00:06:51.849337,online delivery,5
630,2017-06-25 00:06:51.849337,online delivery,5
557,2017-06-24 00:06:51.849337,dine-in,0
514,2017-06-23 00:06:51.849337,dine-in,3
641,2017-06-22 00:06:51.849337,online delivery,2
79,2017-06-21 00:06:51.849337,dine-in,4
436,2017-06-20 00:06:51.849337,online delivery,null
630,2017-06-19 00:06:51.849337,dine-in,3
108,2017-06-18 00:06:51.849337,dine-in,0
31,2017-06-17 00:06:51.849337,dine-in,3
608,2017-06-16 00:06:51.849337,dine-in,5
550,2017-06-15 00:06:51.849337,online delivery,5
597,2017-06-14 00:06:51.849337,online delivery,null
545,2017-06-13 00:06:51.849337,dine-in,1
476,2017-06-12 00:06:51.849337,online delivery,3
975,2017-06-11 00:06:51.849337,online delivery,3
908,2017-06-10 00:06:51.849337,dine-in,3
840,2017-06-09 00:06:51.849337,dine-in,1
566,2017-06-08 00:06:51.849337,online delivery,4
760,2017-06-07 00:06:51.849337,dine-in,5
76,2017-06-06 00:06:51.849337,dine-in,5
757,2017-06-05 00:06:51.849337,dine-in,2
353,2017-06-04 00:06:51.849337,online delivery,1
62,2017-06-03 00:06:51.849337,online delivery,0
634,2017-06-02 00:06:51.849337,online delivery,0
658,2017-06-01 00:06:51.849337,online delivery,null
14,2017-05-31 00:06:51.849337,dine-in,1
365,2017-05-30 00:06:51.849337,dine-in,null
413,2017-05-29 00:06:51.849337,online delivery,null
579,2017-05-28 00:06:51.849337,online delivery,0
515,2017-05-27 00:06:51.849337,dine-in,null
95,2017-05-26 00:06:51.849337,online delivery,null
687,2017-05-25 00:06:51.849337,online delivery,3
718,2017-05-24 00:06:51.849337,dine-in,0
401,2017-05-23 00:06:51.849337,online delivery,2
162,2017-05-22 00:06:51.849337,online delivery,2
953,2017-05-21 00:06:51.849337,online delivery,3
295,2017-05-20 00:06:51.849337,dine-in,1
995,2017-05-19 00:06:51.849337,dine-in,4
214,2017-05-18 00:06:51.849337,online delivery,1
932,2017-05-17 00:06:51.849337,online delivery,3
344,2017-05-16 00:06:51.849337,dine-in,3
750,2017-05-15 00:06:51.849337,online delivery,2
917,2017-05-14 00:06:51.849337,dine-in,3
647,2017-05-13 00:06:51.849337,online delivery,3
977,2017-05-12 00:06:51.849337,online delivery,2
620,2017-05-11 00:06:51.849337,online delivery,3
274,2017-05-10 00:06:51.849337,dine-in,1
67,2017-05-09 00:06:51.849337,dine-in,1
238,2017-05-08 00:06:51.849337,online delivery,1
109,2017-05-07 00:06:51.849337,dine-in,2
545,2017-05-06 00:06:51.849337,dine-in,5
952,2017-05-05 00:06:51.849337,online delivery,2
209,2017-05-04 00:06:51.849337,online delivery,5
771,2017-05-03 00:06:51.849337,online delivery,2
705,2017-05-02 00:06:51.849337,online delivery,4
291,2017-05-01 00:06:51.849337,dine-in,1
549,2017-04-30 00:06:51.849337,dine-in,5
553,2017-04-29 00:06:51.849337,online delivery,0
63,2017-04-28 00:06:51.849337,dine-in,2
804,2017-04-27 00:06:51.849337,online delivery,3
901,2017-04-26 00:06:51.849337,dine-in,4
701,2017-04-25 00:06:51.849337,dine-in,1
423,2017-04-24 00:06:51.849337,online delivery,5
234,2017-04-23 00:06:51.849337,dine-in,0
451,2017-04-22 00:06:51.849337,dine-in,null
829,2017-04-21 00:06:51.849337,online delivery,3
525,2017-04-20 00:06:51.849337,dine-in,2
967,2017-04-19 00:06:51.849337,dine-in,null
344,2017-04-18 00:06:51.849337,online delivery,null
968,2017-04-17 00:06:51.849337,online delivery,0
366,2017-04-16 00:06:51.849337,online delivery,1
893,2017-04-15 00:06:51.849337,dine-in,1
679,2017-04-14 00:06:51.849337,dine-in,1
10,2017-04-13 00:06:51.849337,online delivery,1
805,2017-04-12 00:06:51.849337,online delivery,null
532,2017-04-11 00:06:51.849337,dine-in,0
353,2017-04-10 00:06:51.849337,dine-in,3
133,2017-04-09 00:06:51.849337,online delivery,null
640,2017-04-08 00:06:51.849337,dine-in,3
966,2017-04-07 00:06:51.849337,online delivery,3
39,2017-04-06 00:06:51.849337,dine-in,0
420,2017-04-05 00:06:51.849337,online delivery,1
169,2017-04-04 00:06:51.849337,online delivery,4
241,2017-04-03 00:06:51.849337,dine-in,1
704,2017-04-02 00:06:51.849337,dine-in,3
264,2017-04-01 00:06:51.849337,dine-in,3
930,2017-03-31 00:06:51.849337,dine-in,3
461,2017-03-30 00:06:51.849337,online delivery,null
554,2017-03-29 00:06:51.849337,online delivery,3
788,2017-03-28 00:06:51.849337,online delivery,0
656,2017-03-27 00:06:51.849337,online delivery,2
917,2017-03-26 00:06:51.849337,online delivery,4
565,2017-03-25 00:06:51.849337,online delivery,2
449,2017-03-24 00:06:51.849337,dine-in,null
663,2017-03-23 00:06:51.849337,dine-in,1
555,2017-03-22 00:06:51.849337,online delivery,null
720,2017-03-21 00:06:51.849337,online delivery,0
942,2017-03-20 00:06:51.849337,dine-in,1
392,2017-03-19 00:06:51.849337,online delivery,null
203,2017-03-18 00:06:51.849337,online delivery,4
490,2017-03-17 00:06:51.849337,dine-in,null
701,2017-03-16 00:06:51.849337,online delivery,5
394,2017-03-15 00:06:51.849337,online delivery,5
540,2017-03-14 00:06:51.849337,online delivery,null
52,2017-03-13 00:06:51.849337,online delivery,null
2,2017-03-12 00:06:51.849337,online delivery,null
253,2017-03-11 00:06:51.849337,online delivery,3
356,2017-03-10 00:06:51.849337,online delivery,5
173,2017-03-09 00:06:51.849337,dine-in,0
226,2017-03-08 00:06:51.849337,dine-in,4
973,2017-03-07 00:06:51.849337,dine-in,5
219,2017-03-06 00:06:51.849337,online delivery,null
209,2017-03-05 00:06:51.849337,online delivery,3
440,2017-03-04 00:06:51.849337,dine-in,3
701,2017-03-03 00:06:51.849337,dine-in,0
872,2017-03-02 00:06:51.849337,dine-in,0
931,2017-03-01 00:06:51.849337,dine-in,4
562,2017-02-28 00:06:51.849337,online delivery,4
271,2017-02-27 00:06:51.849337,dine-in,5
474,2017-02-26 00:06:51.849337,online delivery,0
983,2017-02-25 00:06:51.849337,dine-in,1
353,2017-02-24 00:06:51.849337,dine-in,1
837,2017-02-23 00:06:51.849337,online delivery,null
407,2017-02-22 00:06:51.849337,online delivery,0
978,2017-02-21 00:06:51.849337,dine-in,0
448,2017-02-20 00:06:51.849337,online delivery,2
641,2017-02-19 00:06:51.849337,dine-in,0
24,2017-02-18 00:06:51.849337,online delivery,0
681,2017-02-17 00:06:51.849337,dine-in,0
911,2017-02-16 00:06:51.849337,dine-in,null
512,2017-02-15 00:06:51.849337,dine-in,2
466,2017-02-14 00:06:51.849337,dine-in,3
448,2017-02-13 00:06:51.849337,dine-in,5
972,2017-02-12 00:06:51.849337,dine-in,4
487,2017-02-11 00:06:51.849337,online delivery,3
826,2017-02-10 00:06:51.849337,dine-in,1
625,2017-02-09 00:06:51.849337,dine-in,4
974,2017-02-08 00:06:51.849337,dine-in,0
13,2017-02-07 00:06:51.849337,dine-in,2
666,2017-02-06 00:06:51.849337,online delivery,2
261,2017-02-05 00:06:51.849337,dine-in,5
291,2017-02-04 00:06:51.849337,online delivery,0
972,2017-02-03 00:06:51.849337,dine-in,2
259,2017-02-02 00:06:51.849337,dine-in,2
65,2017-02-01 00:06:51.849337,dine-in,1
55,2017-01-31 00:06:51.849337,dine-in,0
410,2017-01-30 00:06:51.849337,dine-in,2
838,2017-01-29 00:06:51.849337,dine-in,2
494,2017-01-28 00:06:51.849337,online delivery,null
498,2017-01-27 00:06:51.849337,dine-in,1
467,2017-01-26 00:06:51.849337,online delivery,null
232,2017-01-25 00:06:51.849337,online delivery,null
527,2017-01-24 00:06:51.849337,dine-in,4
102,2017-01-23 00:06:51.849337,dine-in,null
345,2017-01-22 00:06:51.849337,dine-in,null
851,2017-01-21 00:06:51.849337,dine-in,0
360,2017-01-20 00:06:51.849337,dine-in,4
304,2017-01-19 00:06:51.849337,dine-in,null
878,2017-01-18 00:06:51.849337,online delivery,4
660,2017-01-17 00:06:51.849337,online delivery,null
753,2017-01-16 00:06:51.849337,dine-in,2
694,2017-01-15 00:06:51.849337,dine-in,0
614,2017-01-14 00:06:51.849337,online delivery,4
452,2017-01-13 00:06:51.849337,online delivery,5
255,2017-01-12 00:06:51.849337,dine-in,4
527,2017-01-11 00:06:51.849337,dine-in,0
942,2017-01-10 00:06:51.849337,dine-in,5
228,2017-01-09 00:06:51.849337,dine-in,2
204,2017-01-08 00:06:51.849337,dine-in,5
653,2017-01-07 00:06:51.849337,dine-in,1
837,2017-01-06 00:06:51.849337,online delivery,3
352,2017-01-05 00:06:51.849337,dine-in,3
62,2017-01-04 00:06:51.849337,online delivery,null
852,2017-01-03 00:06:51.849337,online delivery,2
687,2017-01-02 00:06:51.849337,dine-in,5
291,2017-01-01 00:06:51.849337,dine-in,5
522,2016-12-31 00:06:51.849337,online delivery,0
923,2016-12-30 00:06:51.849337,online delivery,3
933,2016-12-29 00:06:51.849337,dine-in,3
143,2016-12-28 00:06:51.849337,online delivery,3
460,2016-12-27 00:06:51.849337,dine-in,2
575,2016-12-26 00:06:51.849337,dine-in,5
669,2016-12-25 00:06:51.849337,dine-in,2
532,2016-12-24 00:06:51.849337,dine-in,3
208,2016-12-23 00:06:51.849337,online delivery,1
183,2016-12-22 00:06:51.849337,online delivery,2
915,2016-12-21 00:06:51.849337,dine-in,null
250,2016-12-20 00:06:51.849337,online delivery,1
627,2016-12-19 00:06:51.849337,online delivery,5
787,2016-12-18 00:06:51.849337,online delivery,2
204,2016-12-17 00:06:51.849337,online delivery,5
835,2016-12-16 00:06:51.849337,online delivery,0
375,2016-12-15 00:06:51.849337,dine-in,4
179,2016-12-14 00:06:51.849337,online delivery,4
791,2016-12-13 00:06:51.849337,dine-in,5
600,2016-12-12 00:06:51.849337,dine-in,null
999,2016-12-11 00:06:51.849337,online delivery,null
375,2016-12-10 00:06:51.849337,online delivery,null
71,2016-12-09 00:06:51.849337,online delivery,null
342,2016-12-08 00:06:51.849337,dine-in,0
55,2016-12-07 00:06:51.849337,dine-in,4
336,2016-12-06 00:06:51.849337,online delivery,0
600,2016-12-05 00:06:51.849337,dine-in,4
999,2016-12-04 00:06:51.849337,dine-in,1
594,2016-12-03 00:06:51.849337,online delivery,1
982,2016-12-02 00:06:51.849337,online delivery,1
881,2016-12-01 00:06:51.849337,online delivery,null
541,2016-11-30 00:06:51.849337,online delivery,2
425,2016-11-29 00:06:51.849337,dine-in,1
720,2016-11-28 00:06:51.849337,dine-in,5
281,2016-11-27 00:06:51.849337,dine-in,3
378,2016-11-26 00:06:51.849337,dine-in,0
492,2016-11-25 00:06:51.849337,online delivery,2
31,2016-11-24 00:06:51.849337,online delivery,5
347,2016-11-23 00:06:51.849337,online delivery,null
389,2016-11-22 00:06:51.849337,dine-in,0
43,2016-11-21 00:06:51.849337,online delivery,5
201,2016-11-20 00:06:51.849337,dine-in,5
112,2016-11-19 00:06:51.849337,dine-in,4
718,2016-11-18 00:06:51.849337,online delivery,4
999,2016-11-17 00:06:51.849337,dine-in,1
824,2016-11-16 00:06:51.849337,online delivery,5
603,2016-11-15 00:06:51.849337,dine-in,2
704,2016-11-14 00:06:51.849337,online delivery,4
590,2016-11-13 00:06:51.849337,online delivery,null
653,2016-11-12 00:06:51.849337,online delivery,3
845,2016-11-11 00:06:51.849337,online delivery,null
966,2016-11-10 00:06:51.849337,online delivery,4
687,2016-11-09 00:06:51.849337,dine-in,5
4,2016-11-08 00:06:51.849337,online delivery,5
485,2016-11-07 00:06:51.849337,online delivery,2
722,2016-11-06 00:06:51.849337,online delivery,0
486,2016-11-05 00:06:51.849337,online delivery,2
954,2016-11-04 00:06:51.849337,dine-in,4
39,2016-11-03 00:06:51.849337,online delivery,1
597,2016-11-02 00:06:51.849337,dine-in,2
635,2016-11-01 00:06:51.849337,online delivery,0
99,2016-10-31 00:06:51.849337,dine-in,4
489,2016-10-30 00:06:51.849337,dine-in,2
406,2016-10-29 00:06:51.849337,online delivery,2
625,2016-10-28 00:06:51.849337,dine-in,3
719,2016-10-27 00:06:51.849337,online delivery,3
544,2016-10-26 00:06:51.849337,online delivery,0
118,2016-10-25 00:06:51.849337,dine-in,4
812,2016-10-24 00:06:51.849337,online delivery,1
22,2016-10-23 00:06:51.849337,online delivery,5
188,2016-10-22 00:06:51.849337,online delivery,0
100,2016-10-21 00:06:51.849337,online delivery,5
735,2016-10-20 00:06:51.849337,online delivery,0
777,2016-10-19 00:06:51.849337,dine-in,4
928,2016-10-18 00:06:51.849337,dine-in,2
4,2016-10-17 00:06:51.849337,dine-in,0
194,2016-10-16 00:06:51.849337,dine-in,2
354,2016-10-15 00:06:51.849337,online delivery,null
645,2016-10-14 00:06:51.849337,online delivery,null
435,2016-10-13 00:06:51.849337,dine-in,5
833,2016-10-12 00:06:51.849337,dine-in,null
182,2016-10-11 00:06:51.849337,dine-in,1
75,2016-10-10 00:06:51.849337,dine-in,5
477,2016-10-09 00:06:51.849337,online delivery,0
195,2016-10-08 00:06:51.849337,dine-in,2
193,2016-10-07 00:06:51.849337,dine-in,null
596,2016-10-06 00:06:51.849337,online delivery,2
772,2016-10-05 00:06:51.849337,dine-in,5
184,2016-10-04 00:06:51.849337,dine-in,3
659,2016-10-03 00:06:51.849337,online delivery,2
198,2016-10-02 00:06:51.849337,online delivery,3
766,2016-10-01 00:06:51.849337,online delivery,null
307,2016-09-30 00:06:51.849337,dine-in,1
227,2016-09-29 00:06:51.849337,dine-in,2
286,2016-09-28 00:06:51.849337,online delivery,5
960,2016-09-27 00:06:51.849337,online delivery,3
561,2016-09-26 00:06:51.849337,online delivery,1
168,2016-09-25 00:06:51.849337,online delivery,2
890,2016-09-24 00:06:51.849337,online delivery,4
983,2016-09-23 00:06:51.849337,online delivery,0
334,2016-09-22 00:06:51.849337,dine-in,3
482,2016-09-21 00:06:51.849337,dine-in,1
463,2016-09-20 00:06:51.849337,online delivery,0
405,2016-09-19 00:06:51.849337,dine-in,1
507,2016-09-18 00:06:51.849337,online delivery,4
270,2016-09-17 00:06:51.849337,online delivery,1
418,2016-09-16 00:06:51.849337,dine-in,5
150,2016-09-15 00:06:51.849337,dine-in,4
525,2016-09-14 00:06:51.849337,online delivery,1
348,2016-09-13 00:06:51.849337,dine-in,4
112,2016-09-12 00:06:51.849337,online delivery,2
470,2016-09-11 00:06:51.849337,dine-in,2
310,2016-09-10 00:06:51.849337,online delivery,5
601,2016-09-09 00:06:51.849337,online delivery,3
410,2016-09-08 00:06:51.849337,online delivery,3
837,2016-09-07 00:06:51.849337,dine-in,3
325,2016-09-06 00:06:51.849337,online delivery,1
285,2016-09-05 00:06:51.849337,dine-in,0
711,2016-09-04 00:06:51.849337,dine-in,3
545,2016-09-03 00:06:51.849337,online delivery,0
403,2016-09-02 00:06:51.849337,online delivery,4
567,2016-09-01 00:06:51.849337,dine-in,1
792,2016-08-31 00:06:51.849337,online delivery,0
452,2016-08-30 00:06:51.849337,online delivery,3
405,2016-08-29 00:06:51.849337,online delivery,1
630,2016-08-28 00:06:51.849337,online delivery,null
195,2016-08-27 00:06:51.849337,dine-in,null
10,2016-08-26 00:06:51.849337,dine-in,4
123,2016-08-25 00:06:51.849337,dine-in,0
447,2016-08-24 00:06:51.849337,dine-in,4
312,2016-08-23 00:06:51.849337,online delivery,1
171,2016-08-22 00:06:51.849337,dine-in,null
863,2016-08-21 00:06:51.849337,online delivery,2
747,2016-08-20 00:06:51.849337,dine-in,2
273,2016-08-19 00:06:51.849337,online delivery,null
40,2016-08-18 00:06:51.849337,dine-in,null
622,2016-08-17 00:06:51.849337,dine-in,1
254,2016-08-16 00:06:51.849337,dine-in,null
696,2016-08-15 00:06:51.849337,online delivery,5
559,2016-08-14 00:06:51.849337,dine-in,0
90,2016-08-13 00:06:51.849337,online delivery,0
373,2016-08-12 00:06:51.849337,online delivery,3
538,2016-08-11 00:06:51.849337,online delivery,5
906,2016-08-10 00:06:51.849337,dine-in,2
844,2016-08-09 00:06:51.849337,dine-in,0
555,2016-08-08 00:06:51.849337,online delivery,4
806,2016-08-07 00:06:51.849337,dine-in,5
122,2016-08-06 00:06:51.849337,dine-in,0
528,2016-08-05 00:06:51.849337,online delivery,0
573,2016-08-04 00:06:51.849337,dine-in,3
59,2016-08-03 00:06:51.849337,online delivery,5
837,2016-08-02 00:06:51.849337,dine-in,0
553,2016-08-01 00:06:51.849337,online delivery,4
407,2016-07-31 00:06:51.849337,dine-in,4
