customer_id,bill_time,order_type,rating
902,2017-07-31 15:22:43.758469,dine-in,null
982,2017-07-30 15:22:43.758469,dine-in,0
193,2017-07-29 15:22:43.758469,online delivery,2
967,2017-07-28 15:22:43.758469,online delivery,1
886,2017-07-27 15:22:43.758469,dine-in,null
908,2017-07-26 15:22:43.758469,online delivery,0
549,2017-07-25 15:22:43.758469,online delivery,4
538,2017-07-24 15:22:43.758469,online delivery,null
933,2017-07-23 15:22:43.758469,online delivery,5
682,2017-07-22 15:22:43.758469,online delivery,4
688,2017-07-21 15:22:43.758469,dine-in,null
234,2017-07-20 15:22:43.758469,online delivery,2
264,2017-07-19 15:22:43.758469,dine-in,2
915,2017-07-18 15:22:43.758469,dine-in,3
525,2017-07-17 15:22:43.758469,online delivery,1
851,2017-07-16 15:22:43.758469,dine-in,2
843,2017-07-15 15:22:43.758469,dine-in,2
44,2017-07-14 15:22:43.758469,dine-in,null
537,2017-07-13 15:22:43.758469,dine-in,4
113,2017-07-12 15:22:43.758469,dine-in,4
629,2017-07-11 15:22:43.758469,dine-in,4
987,2017-07-10 15:22:43.758469,dine-in,3
761,2017-07-09 15:22:43.758469,dine-in,0
10,2017-07-08 15:22:43.758469,dine-in,2
159,2017-07-07 15:22:43.758469,dine-in,4
425,2017-07-06 15:22:43.758469,online delivery,1
269,2017-07-05 15:22:43.758469,online delivery,3
532,2017-07-04 15:22:43.758469,dine-in,5
353,2017-07-03 15:22:43.758469,dine-in,5
133,2017-07-02 15:22:43.758469,online delivery,4
640,2017-07-01 15:22:43.758469,dine-in,3
635,2017-06-30 15:22:43.758469,dine-in,1
364,2017-06-29 15:22:43.758469,online delivery,0
39,2017-06-28 15:22:43.758469,dine-in,4
592,2017-06-27 15:22:43.758469,dine-in,4
554,2017-06-26 15:22:43.758469,online delivery,null
802,2017-06-25 15:22:43.758469,dine-in,4
753,2017-06-24 15:22:43.758469,dine-in,3
79,2017-06-23 15:22:43.758469,online delivery,5
730,2017-06-22 15:22:43.758469,online delivery,5
930,2017-06-21 15:22:43.758469,online delivery,2
95,2017-06-20 15:22:43.758469,online delivery,3
708,2017-06-19 15:22:43.758469,online delivery,1
917,2017-06-18 15:22:43.758469,dine-in,5
783,2017-06-17 15:22:43.758469,dine-in,3
713,2017-06-16 15:22:43.758469,dine-in,2
473,2017-06-15 15:22:43.758469,dine-in,4
128,2017-06-14 15:22:43.758469,dine-in,null
155,2017-06-13 15:22:43.758469,dine-in,0
683,2017-06-12 15:22:43.758469,online delivery,0
816,2017-06-11 15:22:43.758469,dine-in,4
143,2017-06-10 15:22:43.758469,online delivery,null
826,2017-06-09 15:22:43.758469,online delivery,4
942,2017-06-08 15:22:43.758469,dine-in,5
502,2017-06-07 15:22:43.758469,dine-in,3
913,2017-06-06 15:22:43.758469,dine-in,1
470,2017-06-05 15:22:43.758469,online delivery,null
713,2017-06-04 15:22:43.758469,online delivery,3
394,2017-06-03 15:22:43.758469,online delivery,1
619,2017-06-02 15:22:43.758469,dine-in,5
957,2017-06-01 15:22:43.758469,dine-in,0
982,2017-05-31 15:22:43.758469,dine-in,1
754,2017-05-30 15:22:43.758469,online delivery,2
2,2017-05-29 15:22:43.758469,dine-in,4
354,2017-05-28 15:22:43.758469,online delivery,1
355,2017-05-27 15:22:43.758469,dine-in,0
600,2017-05-26 15:22:43.758469,online delivery,null
719,2017-05-25 15:22:43.758469,online delivery,3
800,2017-05-24 15:22:43.758469,online delivery,3
226,2017-05-23 15:22:43.758469,online delivery,0
219,2017-05-22 15:22:43.758469,online delivery,5
209,2017-05-21 15:22:43.758469,online delivery,4
440,2017-05-20 15:22:43.758469,dine-in,5
896,2017-05-19 15:22:43.758469,online delivery,4
557,2017-05-18 15:22:43.758469,dine-in,2
145,2017-05-17 15:22:43.758469,online delivery,0
983,2017-05-16 15:22:43.758469,dine-in,5
180,2017-05-15 15:22:43.758469,online delivery,5
702,2017-05-14 15:22:43.758469,dine-in,0
204,2017-05-13 15:22:43.758469,dine-in,3
268,2017-05-12 15:22:43.758469,online delivery,5
84,2017-05-11 15:22:43.758469,online delivery,3
913,2017-05-10 15:22:43.758469,online delivery,2
593,2017-05-09 15:22:43.758469,dine-in,null
307,2017-05-08 15:22:43.758469,dine-in,null
354,2017-05-07 15:22:43.758469,dine-in,2
911,2017-05-06 15:22:43.758469,online delivery,0
285,2017-05-05 15:22:43.758469,online delivery,4
624,2017-05-04 15:22:43.758469,online delivery,2
845,2017-05-03 15:22:43.758469,online delivery,5
251,2017-05-02 15:22:43.758469,dine-in,1
411,2017-05-01 15:22:43.758469,online delivery,2
757,2017-04-30 15:22:43.758469,online delivery,3
471,2017-04-29 15:22:43.758469,dine-in,5
336,2017-04-28 15:22:43.758469,dine-in,1
83,2017-04-27 15:22:43.758469,dine-in,null
826,2017-04-26 15:22:43.758469,online delivery,2
707,2017-04-25 15:22:43.758469,online delivery,5
422,2017-04-24 15:22:43.758469,dine-in,3
48,2017-04-23 15:22:43.758469,online delivery,4
339,2017-04-22 15:22:43.758469,dine-in,5
111,2017-04-21 15:22:43.758469,online delivery,5
467,2017-04-20 15:22:43.758469,online delivery,4
315,2017-04-19 15:22:43.758469,dine-in,1
762,2017-04-18 15:22:43.758469,online delivery,5
102,2017-04-17 15:22:43.758469,online delivery,4
417,2017-04-16 15:22:43.758469,dine-in,2
41,2017-04-15 15:22:43.758469,online delivery,null
694,2017-04-14 15:22:43.758469,dine-in,null
633,2017-04-13 15:22:43.758469,online delivery,2
452,2017-04-12 15:22:43.758469,dine-in,4
656,2017-04-11 15:22:43.758469,dine-in,3
29,2017-04-10 15:22:43.758469,online delivery,null
555,2017-04-09 15:22:43.758469,online delivery,1
618,2017-04-08 15:22:43.758469,online delivery,5
891,2017-04-07 15:22:43.758469,dine-in,null
750,2017-04-06 15:22:43.758469,dine-in,2
383,2017-04-05 15:22:43.758469,online delivery,2
11,2017-04-04 15:22:43.758469,online delivery,4
397,2017-04-03 15:22:43.758469,online delivery,4
413,2017-04-02 15:22:43.758469,online delivery,1
581,2017-04-01 15:22:43.758469,online delivery,0
995,2017-03-31 15:22:43.758469,online delivery,1
987,2017-03-30 15:22:43.758469,dine-in,1
575,2017-03-29 15:22:43.758469,online delivery,2
208,2017-03-28 15:22:43.758469,dine-in,4
785,2017-03-27 15:22:43.758469,dine-in,5
315,2017-03-26 15:22:43.758469,dine-in,null
536,2017-03-25 15:22:43.758469,dine-in,2
255,2017-03-24 15:22:43.758469,online delivery,5
296,2017-03-23 15:22:43.758469,online delivery,0
253,2017-03-22 15:22:43.758469,dine-in,1
564,2017-03-21 15:22:43.758469,dine-in,2
787,2017-03-20 15:22:43.758469,dine-in,1
655,2017-03-19 15:22:43.758469,online delivery,4
399,2017-03-18 15:22:43.758469,online delivery,3
874,2017-03-17 15:22:43.758469,online delivery,0
375,2017-03-16 15:22:43.758469,online delivery,1
358,2017-03-15 15:22:43.758469,online delivery,2
999,2017-03-14 15:22:43.758469,online delivery,3
375,2017-03-13 15:22:43.758469,online delivery,3
71,2017-03-12 15:22:43.758469,online delivery,0
342,2017-03-11 15:22:43.758469,dine-in,5
147,2017-03-10 15:22:43.758469,online delivery,5
565,2017-03-09 15:22:43.758469,dine-in,2
747,2017-03-08 15:22:43.758469,online delivery,2
735,2017-03-07 15:22:43.758469,dine-in,1
533,2017-03-06 15:22:43.758469,dine-in,3
735,2017-03-05 15:22:43.758469,online delivery,3
929,2017-03-04 15:22:43.758469,dine-in,0
719,2017-03-03 15:22:43.758469,online delivery,2
717,2017-03-02 15:22:43.758469,online delivery,1
425,2017-03-01 15:22:43.758469,dine-in,0
720,2017-02-28 15:22:43.758469,dine-in,2
904,2017-02-27 15:22:43.758469,online delivery,3
378,2017-02-26 15:22:43.758469,online delivery,2
781,2017-02-25 15:22:43.758469,dine-in,1
862,2017-02-24 15:22:43.758469,online delivery,0
259,2017-02-23 15:22:43.758469,dine-in,null
485,2017-02-22 15:22:43.758469,dine-in,4
62,2017-02-21 15:22:43.758469,online delivery,null
522,2017-02-20 15:22:43.758469,online delivery,5
936,2017-02-19 15:22:43.758469,online delivery,null
850,2017-02-18 15:22:43.758469,online delivery,0
999,2017-02-17 15:22:43.758469,dine-in,1
804,2017-02-16 15:22:43.758469,dine-in,2
850,2017-02-15 15:22:43.758469,dine-in,2
490,2017-02-14 15:22:43.758469,online delivery,5
603,2017-02-13 15:22:43.758469,online delivery,2
288,2017-02-12 15:22:43.758469,online delivery,4
653,2017-02-11 15:22:43.758469,dine-in,0
59,2017-02-10 15:22:43.758469,online delivery,1
498,2017-02-09 15:22:43.758469,dine-in,5
966,2017-02-08 15:22:43.758469,dine-in,2
381,2017-02-07 15:22:43.758469,online delivery,0
433,2017-02-06 15:22:43.758469,dine-in,3
206,2017-02-05 15:22:43.758469,online delivery,5
856,2017-02-04 15:22:43.758469,online delivery,5
60,2017-02-03 15:22:43.758469,dine-in,5
446,2017-02-02 15:22:43.758469,online delivery,2
656,2017-02-01 15:22:43.758469,online delivery,0
674,2017-01-31 15:22:43.758469,online delivery,2
635,2017-01-30 15:22:43.758469,online delivery,3
477,2017-01-29 15:22:43.758469,online delivery,0
406,2017-01-28 15:22:43.758469,dine-in,null
711,2017-01-27 15:22:43.758469,online delivery,3
684,2017-01-26 15:22:43.758469,online delivery,null
693,2017-01-25 15:22:43.758469,dine-in,3
280,2017-01-24 15:22:43.758469,online delivery,2
118,2017-01-23 15:22:43.758469,dine-in,1
71,2017-01-22 15:22:43.758469,dine-in,5
218,2017-01-21 15:22:43.758469,online delivery,0
779,2017-01-20 15:22:43.758469,online delivery,0
871,2017-01-19 15:22:43.758469,dine-in,1
100,2017-01-18 15:22:43.758469,online delivery,1
468,2017-01-17 15:22:43.758469,dine-in,3
444,2017-01-16 15:22:43.758469,online delivery,4
928,2017-01-15 15:22:43.758469,dine-in,2
966,2017-01-14 15:22:43.758469,online delivery,2
354,2017-01-13 15:22:43.758469,dine-in,4
821,2017-01-12 15:22:43.758469,online delivery,4
449,2017-01-11 15:22:43.758469,dine-in,null
779,2017-01-10 15:22:43.758469,online delivery,1
476,2017-01-09 15:22:43.758469,dine-in,0
669,2017-01-08 15:22:43.758469,dine-in,2
538,2017-01-07 15:22:43.758469,dine-in,3
937,2017-01-06 15:22:43.758469,online delivery,3
94,2017-01-05 15:22:43.758469,dine-in,5
790,2017-01-04 15:22:43.758469,online delivery,5
193,2017-01-03 15:22:43.758469,online delivery,4
86,2017-01-02 15:22:43.758469,online delivery,4
659,2017-01-01 15:22:43.758469,online delivery,0
754,2016-12-31 15:22:43.758469,dine-in,2
361,2016-12-30 15:22:43.758469,online delivery,5
259,2016-12-29 15:22:43.758469,online delivery,4
438,2016-12-28 15:22:43.758469,dine-in,3
923,2016-12-27 15:22:43.758469,online delivery,null
325,2016-12-26 15:22:43.758469,online delivery,3
390,2016-12-25 15:22:43.758469,online delivery,2
887,2016-12-24 15:22:43.758469,online delivery,3
392,2016-12-23 15:22:43.758469,online delivery,4
720,2016-12-22 15:22:43.758469,online delivery,1
148,2016-12-21 15:22:43.758469,online delivery,null
249,2016-12-20 15:22:43.758469,dine-in,3
420,2016-12-19 15:22:43.758469,dine-in,null
463,2016-12-18 15:22:43.758469,dine-in,4
444,2016-12-17 15:22:43.758469,dine-in,4
573,2016-12-16 15:22:43.758469,online delivery,4
88,2016-12-15 15:22:43.758469,online delivery,2
135,2016-12-14 15:22:43.758469,online delivery,1
150,2016-12-13 15:22:43.758469,dine-in,4
741,2016-12-12 15:22:43.758469,dine-in,3
484,2016-12-11 15:22:43.758469,online delivery,null
654,2016-12-10 15:22:43.758469,online delivery,4
655,2016-12-09 15:22:43.758469,dine-in,4
915,2016-12-08 15:22:43.758469,online delivery,2
358,2016-12-07 15:22:43.758469,online delivery,1
325,2016-12-06 15:22:43.758469,online delivery,5
801,2016-12-05 15:22:43.758469,online delivery,5
538,2016-12-04 15:22:43.758469,online delivery,3
817,2016-12-03 15:22:43.758469,online delivery,null
997,2016-12-02 15:22:43.758469,dine-in,3
304,2016-12-01 15:22:43.758469,dine-in,4
14,2016-11-30 15:22:43.758469,dine-in,null
218,2016-11-29 15:22:43.758469,online delivery,3
770,2016-11-28 15:22:43.758469,online delivery,1
347,2016-11-27 15:22:43.758469,dine-in,0
624,2016-11-26 15:22:43.758469,dine-in,3
481,2016-11-25 15:22:43.758469,dine-in,1
777,2016-11-24 15:22:43.758469,online delivery,3
556,2016-11-23 15:22:43.758469,dine-in,0
752,2016-11-22 15:22:43.758469,online delivery,5
195,2016-11-21 15:22:43.758469,dine-in,4
10,2016-11-20 15:22:43.758469,dine-in,null
123,2016-11-19 15:22:43.758469,dine-in,5
93,2016-11-18 15:22:43.758469,online delivery,0
957,2016-11-17 15:22:43.758469,online delivery,5
279,2016-11-16 15:22:43.758469,dine-in,4
863,2016-11-15 15:22:43.758469,dine-in,3
379,2016-11-14 15:22:43.758469,dine-in,1
798,2016-11-13 15:22:43.758469,dine-in,1
900,2016-11-12 15:22:43.758469,dine-in,2
164,2016-11-11 15:22:43.758469,dine-in,3
991,2016-11-10 15:22:43.758469,dine-in,4
605,2016-11-09 15:22:43.758469,online delivery,4
619,2016-11-08 15:22:43.758469,online delivery,4
161,2016-11-07 15:22:43.758469,dine-in,null
525,2016-11-06 15:22:43.758469,dine-in,1
559,2016-11-05 15:22:43.758469,dine-in,4
90,2016-11-04 15:22:43.758469,online delivery,3
274,2016-11-03 15:22:43.758469,dine-in,3
538,2016-11-02 15:22:43.758469,dine-in,null
597,2016-11-01 15:22:43.758469,online delivery,2
692,2016-10-31 15:22:43.758469,dine-in,4
141,2016-10-30 15:22:43.758469,dine-in,3
96,2016-10-29 15:22:43.758469,online delivery,3
745,2016-10-28 15:22:43.758469,dine-in,3
60,2016-10-27 15:22:43.758469,dine-in,0
62,2016-10-26 15:22:43.758469,dine-in,3
611,2016-10-25 15:22:43.758469,dine-in,5
987,2016-10-24 15:22:43.758469,online delivery,2
837,2016-10-23 15:22:43.758469,online delivery,1
52,2016-10-22 15:22:43.758469,online delivery,0
15,2016-10-21 15:22:43.758469,online delivery,4
501,2016-10-20 15:22:43.758469,dine-in,null
562,2016-10-19 15:22:43.758469,online delivery,null
862,2016-10-18 15:22:43.758469,online delivery,0
504,2016-10-17 15:22:43.758469,online delivery,5
902,2016-10-16 15:22:43.758469,online delivery,null
723,2016-10-15 15:22:43.758469,online delivery,1
948,2016-10-14 15:22:43.758469,online delivery,null
993,2016-10-13 15:22:43.758469,dine-in,2
303,2016-10-12 15:22:43.758469,online delivery,3
704,2016-10-11 15:22:43.758469,online delivery,1
791,2016-10-10 15:22:43.758469,dine-in,3
562,2016-10-09 15:22:43.758469,online delivery,5
242,2016-10-08 15:22:43.758469,dine-in,null
118,2016-10-07 15:22:43.758469,dine-in,1
37,2016-10-06 15:22:43.758469,online delivery,4
175,2016-10-05 15:22:43.758469,dine-in,5
888,2016-10-04 15:22:43.758469,online delivery,3
194,2016-10-03 15:22:43.758469,online delivery,5
448,2016-10-02 15:22:43.758469,dine-in,5
29,2016-10-01 15:22:43.758469,dine-in,null
263,2016-09-30 15:22:43.758469,dine-in,1
877,2016-09-29 15:22:43.758469,online delivery,null
716,2016-09-28 15:22:43.758469,dine-in,3
965,2016-09-27 15:22:43.758469,dine-in,3
491,2016-09-26 15:22:43.758469,online delivery,1
376,2016-09-25 15:22:43.758469,online delivery,2
212,2016-09-24 15:22:43.758469,online delivery,null
541,2016-09-23 15:22:43.758469,online delivery,2
578,2016-09-22 15:22:43.758469,dine-in,5
958,2016-09-21 15:22:43.758469,dine-in,5
581,2016-09-20 15:22:43.758469,dine-in,0
74,2016-09-19 15:22:43.758469,online delivery,1
960,2016-09-18 15:22:43.758469,online delivery,5
244,2016-09-17 15:22:43.758469,dine-in,4
450,2016-09-16 15:22:43.758469,online delivery,null
520,2016-09-15 15:22:43.758469,dine-in,1
195,2016-09-14 15:22:43.758469,online delivery,1
432,2016-09-13 15:22:43.758469,dine-in,0
643,2016-09-12 15:22:43.758469,online delivery,2
48,2016-09-11 15:22:43.758469,dine-in,null
377,2016-09-10 15:22:43.758469,dine-in,5
401,2016-09-09 15:22:43.758469,online delivery,2
935,2016-09-08 15:22:43.758469,online delivery,0
652,2016-09-07 15:22:43.758469,online delivery,3
775,2016-09-06 15:22:43.758469,online delivery,0
5,2016-09-05 15:22:43.758469,online delivery,5
901,2016-09-04 15:22:43.758469,dine-in,0
508,2016-09-03 15:22:43.758469,online delivery,1
942,2016-09-02 15:22:43.758469,online delivery,2
388,2016-09-01 15:22:43.758469,online delivery,2
473,2016-08-31 15:22:43.758469,dine-in,5
11,2016-08-30 15:22:43.758469,dine-in,5
405,2016-08-29 15:22:43.758469,online delivery,4
603,2016-08-28 15:22:43.758469,dine-in,3
150,2016-08-27 15:22:43.758469,dine-in,4
748,2016-08-26 15:22:43.758469,dine-in,2
8,2016-08-25 15:22:43.758469,online delivery,1
943,2016-08-24 15:22:43.758469,dine-in,1
719,2016-08-23 15:22:43.758469,online delivery,5
796,2016-08-22 15:22:43.758469,dine-in,2
238,2016-08-21 15:22:43.758469,online delivery,5
982,2016-08-20 15:22:43.758469,online delivery,null
781,2016-08-19 15:22:43.758469,dine-in,1
876,2016-08-18 15:22:43.758469,dine-in,2
138,2016-08-17 15:22:43.758469,dine-in,4
314,2016-08-16 15:22:43.758469,dine-in,1
89,2016-08-15 15:22:43.758469,online delivery,0
705,2016-08-14 15:22:43.758469,dine-in,0
322,2016-08-13 15:22:43.758469,online delivery,null
29,2016-08-12 15:22:43.758469,online delivery,0
400,2016-08-11 15:22:43.758469,dine-in,2
756,2016-08-10 15:22:43.758469,online delivery,5
26,2016-08-09 15:22:43.758469,dine-in,0
552,2016-08-08 15:22:43.758469,dine-in,3
378,2016-08-07 15:22:43.758469,dine-in,5
219,2016-08-06 15:22:43.758469,dine-in,4
344,2016-08-05 15:22:43.758469,dine-in,2
746,2016-08-04 15:22:43.758469,online delivery,0
353,2016-08-03 15:22:43.758469,dine-in,2
755,2016-08-02 15:22:43.758469,online delivery,3
410,2016-08-01 15:22:43.758469,dine-in,null
455,2016-07-31 15:22:43.758469,online delivery,null
280,2016-07-30 15:22:43.758469,dine-in,2
13,2016-07-29 15:22:43.758469,dine-in,0
853,2016-07-28 15:22:43.758469,dine-in,0
785,2016-07-27 15:22:43.758469,online delivery,1
100,2016-07-26 15:22:43.758469,dine-in,1
867,2016-07-25 15:22:43.758469,dine-in,2
284,2016-07-24 15:22:43.758469,dine-in,1
786,2016-07-23 15:22:43.758469,online delivery,1
90,2016-07-22 15:22:43.758469,online delivery,null
261,2016-07-21 15:22:43.758469,online delivery,0
545,2016-07-20 15:22:43.758469,online delivery,2
868,2016-07-19 15:22:43.758469,online delivery,null
742,2016-07-18 15:22:43.758469,dine-in,3
272,2016-07-17 15:22:43.758469,online delivery,null
145,2016-07-16 15:22:43.758469,online delivery,4
464,2016-07-15 15:22:43.758469,dine-in,3
308,2016-07-14 15:22:43.758469,online delivery,1
409,2016-07-13 15:22:43.758469,dine-in,3
445,2016-07-12 15:22:43.758469,dine-in,2
159,2016-07-11 15:22:43.758469,online delivery,3
81,2016-07-10 15:22:43.758469,online delivery,4
476,2016-07-09 15:22:43.758469,online delivery,null
142,2016-07-08 15:22:43.758469,online delivery,4
839,2016-07-07 15:22:43.758469,online delivery,2
411,2016-07-06 15:22:43.758469,online delivery,null
428,2016-07-05 15:22:43.758469,online delivery,3
307,2016-07-04 15:22:43.758469,dine-in,0
3,2016-07-03 15:22:43.758469,dine-in,4
460,2016-07-02 15:22:43.758469,dine-in,null
306,2016-07-01 15:22:43.758469,online delivery,5
490,2016-06-30 15:22:43.758469,dine-in,0
995,2016-06-29 15:22:43.758469,online delivery,0
132,2016-06-28 15:22:43.758469,online delivery,null
690,2016-06-27 15:22:43.758469,online delivery,0
587,2016-06-26 15:22:43.758469,dine-in,3
19,2016-06-25 15:22:43.758469,online delivery,5
103,2016-06-24 15:22:43.758469,online delivery,5
367,2016-06-23 15:22:43.758469,dine-in,2
127,2016-06-22 15:22:43.758469,dine-in,2
116,2016-06-21 15:22:43.758469,online delivery,5
360,2016-06-20 15:22:43.758469,dine-in,4
310,2016-06-19 15:22:43.758469,online delivery,2
586,2016-06-18 15:22:43.758469,dine-in,null
667,2016-06-17 15:22:43.758469,online delivery,3
612,2016-06-16 15:22:43.758469,online delivery,0
556,2016-06-15 15:22:43.758469,online delivery,1
235,2016-06-14 15:22:43.758469,dine-in,3
344,2016-06-13 15:22:43.758469,dine-in,0
337,2016-06-12 15:22:43.758469,dine-in,0
806,2016-06-11 15:22:43.758469,online delivery,2
807,2016-06-10 15:22:43.758469,dine-in,2
390,2016-06-09 15:22:43.758469,online delivery,5
555,2016-06-08 15:22:43.758469,online delivery,0
250,2016-06-07 15:22:43.758469,online delivery,5
201,2016-06-06 15:22:43.758469,dine-in,null
493,2016-06-05 15:22:43.758469,dine-in,5
743,2016-06-04 15:22:43.758469,online delivery,0
918,2016-06-03 15:22:43.758469,online delivery,2
104,2016-06-02 15:22:43.758469,dine-in,null
216,2016-06-01 15:22:43.758469,online delivery,2
980,2016-05-31 15:22:43.758469,online delivery,5
220,2016-05-30 15:22:43.758469,dine-in,4
676,2016-05-29 15:22:43.758469,dine-in,1
634,2016-05-28 15:22:43.758469,online delivery,2
682,2016-05-27 15:22:43.758469,online delivery,5
378,2016-05-26 15:22:43.758469,online delivery,1
673,2016-05-25 15:22:43.758469,dine-in,1
117,2016-05-24 15:22:43.758469,online delivery,0
669,2016-05-23 15:22:43.758469,dine-in,2
918,2016-05-22 15:22:43.758469,dine-in,2
759,2016-05-21 15:22:43.758469,dine-in,2
955,2016-05-20 15:22:43.758469,dine-in,1
632,2016-05-19 15:22:43.758469,dine-in,0
26,2016-05-18 15:22:43.758469,online delivery,1
805,2016-05-17 15:22:43.758469,online delivery,1
91,2016-05-16 15:22:43.758469,online delivery,4
425,2016-05-15 15:22:43.758469,dine-in,5
668,2016-05-14 15:22:43.758469,online delivery,0
699,2016-05-13 15:22:43.758469,online delivery,null
824,2016-05-12 15:22:43.758469,dine-in,3
943,2016-05-11 15:22:43.758469,dine-in,1
759,2016-05-10 15:22:43.758469,online delivery,null
744,2016-05-09 15:22:43.758469,dine-in,2
52,2016-05-08 15:22:43.758469,online delivery,3
181,2016-05-07 15:22:43.758469,online delivery,3
832,2016-05-06 15:22:43.758469,online delivery,null
990,2016-05-05 15:22:43.758469,online delivery,1
817,2016-05-04 15:22:43.758469,dine-in,1
638,2016-05-03 15:22:43.758469,online delivery,0
1000,2016-05-02 15:22:43.758469,online delivery,4
744,2016-05-01 15:22:43.758469,dine-in,2
905,2016-04-30 15:22:43.758469,online delivery,0
623,2016-04-29 15:22:43.758469,dine-in,5
248,2016-04-28 15:22:43.758469,online delivery,0
357,2016-04-27 15:22:43.758469,dine-in,0
326,2016-04-26 15:22:43.758469,online delivery,1
895,2016-04-25 15:22:43.758469,online delivery,2
271,2016-04-24 15:22:43.758469,dine-in,null
203,2016-04-23 15:22:43.758469,online delivery,0
172,2016-04-22 15:22:43.758469,dine-in,5
218,2016-04-21 15:22:43.758469,online delivery,null
659,2016-04-20 15:22:43.758469,online delivery,4
510,2016-04-19 15:22:43.758469,online delivery,4
244,2016-04-18 15:22:43.758469,online delivery,null
946,2016-04-17 15:22:43.758469,online delivery,null
168,2016-04-16 15:22:43.758469,online delivery,4
831,2016-04-15 15:22:43.758469,online delivery,1
442,2016-04-14 15:22:43.758469,dine-in,4
637,2016-04-13 15:22:43.758469,online delivery,5
270,2016-04-12 15:22:43.758469,dine-in,0
472,2016-04-11 15:22:43.758469,dine-in,4
84,2016-04-10 15:22:43.758469,dine-in,5
116,2016-04-09 15:22:43.758469,dine-in,0
714,2016-04-08 15:22:43.758469,dine-in,0
653,2016-04-07 15:22:43.758469,online delivery,5
997,2016-04-06 15:22:43.758469,dine-in,null
87,2016-04-05 15:22:43.758469,dine-in,4
26,2016-04-04 15:22:43.758469,dine-in,0
499,2016-04-03 15:22:43.758469,dine-in,2
526,2016-04-02 15:22:43.758469,dine-in,4
63,2016-04-01 15:22:43.758469,dine-in,1
21,2016-03-31 15:22:43.758469,online delivery,5
17,2016-03-30 15:22:43.758469,online delivery,0
186,2016-03-29 15:22:43.758469,online delivery,5
979,2016-03-28 15:22:43.758469,dine-in,1
958,2016-03-27 15:22:43.758469,online delivery,4
826,2016-03-26 15:22:43.758469,online delivery,3
414,2016-03-25 15:22:43.758469,online delivery,null
790,2016-03-24 15:22:43.758469,online delivery,2
933,2016-03-23 15:22:43.758469,dine-in,5
60,2016-03-22 15:22:43.758469,online delivery,4
94,2016-03-21 15:22:43.758469,dine-in,3
933,2016-03-20 15:22:43.758469,dine-in,5
281,2016-03-19 15:22:43.758469,online delivery,3
243,2016-03-18 15:22:43.758469,online delivery,2
491,2016-03-17 15:22:43.758469,online delivery,1
571,2016-03-16 15:22:43.758469,online delivery,0
682,2016-03-15 15:22:43.758469,dine-in,null
122,2016-03-14 15:22:43.758469,online delivery,4
269,2016-03-13 15:22:43.758469,dine-in,5
636,2016-03-12 15:22:43.758469,online delivery,1
973,2016-03-11 15:22:43.758469,dine-in,0
24,2016-03-10 15:22:43.758469,online delivery,3
750,2016-03-09 15:22:43.758469,dine-in,3
839,2016-03-08 15:22:43.758469,online delivery,4
315,2016-03-07 15:22:43.758469,online delivery,2
484,2016-03-06 15:22:43.758469,online delivery,null
84,2016-03-05 15:22:43.758469,dine-in,0
347,2016-03-04 15:22:43.758469,online delivery,5
870,2016-03-03 15:22:43.758469,online delivery,1
944,2016-03-02 15:22:43.758469,dine-in,0
76,2016-03-01 15:22:43.758469,dine-in,1
914,2016-02-29 15:22:43.758469,dine-in,null
494,2016-02-28 15:22:43.758469,dine-in,2
167,2016-02-27 15:22:43.758469,online delivery,5
269,2016-02-26 15:22:43.758469,online delivery,5
813,2016-02-25 15:22:43.758469,online delivery,3
731,2016-02-24 15:22:43.758469,online delivery,5
617,2016-02-23 15:22:43.758469,dine-in,5
167,2016-02-22 15:22:43.758469,dine-in,3
795,2016-02-21 15:22:43.758469,online delivery,0
943,2016-02-20 15:22:43.758469,dine-in,null
35,2016-02-19 15:22:43.758469,dine-in,4
641,2016-02-18 15:22:43.758469,online delivery,3
733,2016-02-17 15:22:43.758469,online delivery,2
914,2016-02-16 15:22:43.758469,online delivery,0
830,2016-02-15 15:22:43.758469,online delivery,1
598,2016-02-14 15:22:43.758469,dine-in,5
312,2016-02-13 15:22:43.758469,dine-in,2
479,2016-02-12 15:22:43.758469,dine-in,null
626,2016-02-11 15:22:43.758469,dine-in,3
571,2016-02-10 15:22:43.758469,dine-in,4
897,2016-02-09 15:22:43.758469,dine-in,null
334,2016-02-08 15:22:43.758469,dine-in,2
250,2016-02-07 15:22:43.758469,dine-in,1
611,2016-02-06 15:22:43.758469,online delivery,0
840,2016-02-05 15:22:43.758469,online delivery,1
164,2016-02-04 15:22:43.758469,online delivery,1
588,2016-02-03 15:22:43.758469,online delivery,5
12,2016-02-02 15:22:43.758469,online delivery,5
381,2016-02-01 15:22:43.758469,online delivery,0
672,2016-01-31 15:22:43.758469,dine-in,0
268,2016-01-30 15:22:43.758469,online delivery,5
846,2016-01-29 15:22:43.758469,dine-in,2
718,2016-01-28 15:22:43.758469,dine-in,1
518,2016-01-27 15:22:43.758469,online delivery,2
310,2016-01-26 15:22:43.758469,online delivery,2
130,2016-01-25 15:22:43.758469,online delivery,1
162,2016-01-24 15:22:43.758469,online delivery,4
52,2016-01-23 15:22:43.758469,online delivery,2
633,2016-01-22 15:22:43.758469,dine-in,5
256,2016-01-21 15:22:43.758469,online delivery,3
733,2016-01-20 15:22:43.758469,online delivery,0
