bill_id,dish_id,quantity,rating
2606,23,1,2
2606,13,1,0
2610,7,4,null
2610,6,1,4
2610,19,1,5
2610,3,3,5
2610,30,4,5
2610,27,5,null
2613,2,4,0
2613,6,5,1
2615,11,1,0
2616,1,1,3
2616,7,3,1
2616,11,4,null
2619,22,1,2
2619,12,2,5
2619,17,1,0
2625,12,5,5
2625,3,3,1
2625,19,5,3
2626,3,5,4
2626,23,5,2
2626,22,3,3
2626,17,1,5
2627,17,1,4
2627,16,5,1
2627,25,3,3
2627,9,5,2
2627,3,3,1
2628,22,3,null
2629,19,5,null
2629,10,1,null
2630,9,2,3
2630,24,4,0
2630,27,5,0
2630,31,4,0
2630,25,5,null
2632,11,3,2
2632,8,1,4
2632,18,4,3
2632,7,3,null
2632,20,1,5
2635,4,3,4
2635,8,1,0
2635,9,2,5
2635,22,4,3
2635,10,3,1
2635,16,1,1
2637,23,1,1
2637,8,4,2
2637,1,2,null
2637,3,1,null
2642,3,2,null
2642,8,2,3
2642,10,3,0
2642,20,1,null
2642,29,3,0
2642,28,3,2
2645,15,2,4
2646,19,3,1
2647,3,1,1
2648,28,5,null
2648,7,5,0
2648,23,4,2
2648,15,2,1
2648,17,1,0
2649,6,5,0
2649,31,5,1
2649,10,1,null
2649,2,2,3
2651,3,3,3
2651,2,2,0
2651,30,3,5
2651,25,3,2
2651,18,3,4
2651,20,4,3
2652,3,2,null
2654,2,3,3
2654,21,4,4
2654,23,3,null
2654,26,4,null
2654,17,3,null
2654,16,5,3
2655,4,4,null
2655,11,2,null
2655,13,2,3
2655,27,1,2
2657,18,3,0
2657,20,2,5
2657,30,4,null
2657,6,1,1
2657,23,3,0
2657,29,5,4
2659,23,1,null
2659,10,3,4
2666,7,1,3
2667,31,3,null
2669,15,3,0
2669,27,1,1
2669,3,3,2
2669,23,5,5
2669,29,1,4
2669,13,5,2
2670,28,3,3
2670,5,5,3
2670,3,4,0
2670,19,3,0
2670,26,5,0
2670,14,4,3
2671,27,1,3
2671,14,1,0
2671,26,2,5
2671,31,3,null
2673,29,2,null
2678,4,1,4
2678,15,3,1
2678,12,2,1
2679,10,4,2
2679,17,2,null
2679,25,2,1
2679,14,5,0
2680,18,4,1
2680,1,2,3
2680,29,1,3
2680,2,1,2
2680,30,5,0
2680,31,1,3
2681,31,2,2
2681,16,4,1
2681,1,2,1
2682,15,3,0
2685,5,3,5
2685,7,1,0
2686,20,4,2
2686,18,2,3
2686,19,3,4
2686,14,1,3
2687,22,3,3
2689,18,2,0
2689,7,1,3
2689,3,1,2
2689,13,5,3
2689,17,3,4
2690,13,5,4
2690,4,5,3
2691,22,4,1
2691,17,2,2
2691,3,1,0
2691,20,1,2
2692,19,4,4
2692,2,1,0
2692,12,5,0
2692,26,1,1
2692,29,1,5
2692,10,1,5
2694,15,2,5
2694,4,3,2
2695,3,3,0
2695,25,2,3
2695,21,2,3
2695,5,2,null
2695,13,1,3
2695,26,2,0
2697,18,3,2
2697,7,2,1
2697,17,5,3
2697,3,2,0
2699,26,4,0
2699,18,3,5
2699,2,4,2
2699,11,3,3
2699,4,5,3
2702,5,3,4
2702,23,5,5
2702,8,3,2
2702,6,1,2
2702,28,4,3
2703,1,2,0
2703,18,2,1
2703,19,2,4
2703,5,2,1
2703,31,3,2
2704,29,1,2
2704,2,2,5
2704,22,3,3
2704,18,4,5
2704,23,5,null
2708,3,1,5
2708,13,5,5
2708,23,5,5
2708,29,4,3
2708,14,4,null
2711,19,4,null
2711,2,1,5
2711,27,3,5
2711,26,5,4
2711,6,1,1
2711,7,2,null
2712,10,1,2
2713,2,3,5
2713,12,4,4
2714,28,3,2
2715,16,2,null
2715,22,2,2
2715,12,1,1
2715,10,3,2
2715,31,2,5
2718,9,4,4
2718,27,4,3
2721,14,3,1
2724,15,4,1
2724,17,5,0
2728,12,1,5
2728,13,1,4
2728,19,2,1
2728,27,1,4
2728,17,3,2
2730,20,5,3
2730,6,2,0
2731,13,3,1
2731,25,4,2
2731,27,5,5
2732,30,5,2
2732,17,2,4
2732,3,5,null
2732,15,5,5
2733,20,3,4
2733,22,3,4
2733,17,2,0
2735,16,3,2
2735,5,2,2
2738,20,3,2
2738,24,3,1
2738,6,5,1
2738,8,5,2
2739,24,2,3
2739,2,5,2
2739,11,5,5
2739,13,5,3
2739,4,3,3
2739,23,4,3
2741,21,1,0
2741,2,5,3
2741,24,2,2
2741,9,1,2
2741,14,2,null
2742,17,4,2
2742,27,5,4
2742,15,5,5
2742,5,3,1
2742,12,2,2
2742,13,3,0
2743,17,4,3
2743,26,2,0
2743,31,5,3
2744,4,1,null
2744,23,2,3
2744,16,2,0
2744,26,4,3
2744,22,2,5
2746,2,2,1
2747,27,1,3
2747,31,4,1
2747,17,1,4
2748,31,5,4
2748,12,1,1
2748,11,3,0
2748,28,1,4
2749,10,5,1
2750,28,2,1
2750,20,2,2
2750,29,2,2
2750,17,3,null
2753,26,5,null
2756,22,2,3
2756,5,3,5
2756,9,4,5
2756,18,5,0
2757,15,4,5
2757,12,4,0
2759,4,3,2
2759,18,2,5
2759,31,4,2
2759,9,1,null
2761,27,1,1
2761,2,5,null
2761,14,3,2
2761,21,4,1
2761,12,4,2
2762,23,5,4
2762,24,3,5
2762,20,3,0
2762,19,1,5
2762,17,3,5
2763,18,3,5
2769,26,5,3
2769,30,3,null
2769,14,2,2
2769,3,4,1
2769,11,3,1
2774,31,4,1
2774,20,5,3
2776,22,1,null
2776,10,1,2
2776,6,4,3
2776,14,4,null
2776,18,3,null
2776,30,2,5
2777,3,3,2
2777,15,1,2
2777,30,1,0
2777,31,2,4
2777,21,3,0
2777,16,3,null
2779,6,3,3
2782,17,5,null
2784,23,1,5
2784,25,4,3
2784,21,2,5
2784,24,4,4
2784,10,4,null
2785,24,2,5
2785,15,3,0
2785,29,5,4
2785,30,2,1
2785,23,5,1
2785,25,1,2
2786,4,2,3
2789,25,2,5
2789,18,4,4
2791,7,3,null
2793,30,4,5
2793,20,1,2
2796,26,2,null
2797,5,3,1
2797,21,4,2
2797,9,4,null
2797,18,3,2
2797,30,5,5
2801,27,1,5
2801,28,3,3
2802,18,2,2
2802,26,1,3
2802,14,3,3
2802,5,4,null
2803,2,4,null
2803,13,4,4
2803,8,1,0
2803,29,5,0
2803,12,1,0
2803,27,2,3
2805,12,1,3
2805,14,3,5
2805,24,1,5
2807,18,5,null
2807,16,3,0
2807,25,1,2
2808,12,1,5
2810,7,5,2
2810,27,4,null
2810,4,3,5
2810,31,4,2
2812,6,4,4
2812,9,3,null
2812,21,5,3
2813,5,5,1
2814,21,1,null
2814,20,5,0
2814,12,2,2
2814,29,1,3
2814,4,1,1
2818,21,1,1
2818,20,4,2
2818,26,2,0
2818,11,3,null
2819,25,3,5
2819,21,1,3
2819,2,1,2
2819,12,3,1
2819,28,1,3
2819,15,4,null
2821,22,2,4
2821,16,2,2
2824,1,5,1
2824,14,2,5
2824,25,3,1
2826,18,5,2
2826,20,3,null
2826,30,5,3
2826,2,5,5
2826,1,1,3
2827,18,5,4
2827,6,5,5
2827,7,2,5
2827,13,2,4
2827,2,2,3
2828,22,3,3
2828,6,4,null
2828,26,4,3
2828,31,1,3
2828,3,5,4
2829,25,1,1
2829,31,3,5
2829,13,1,4
2836,7,2,null
2836,9,4,1
2837,26,3,5
2837,23,1,4
2837,20,2,4
2838,12,4,0
2838,10,5,4
2838,29,4,5
2838,3,3,2
2839,25,3,1
2843,2,2,5
2843,6,4,3
2844,25,5,3
2844,1,1,0
2846,5,4,1
2847,13,2,0
2847,24,5,0
2848,11,1,3
2848,16,5,3
2848,28,4,4
2848,14,2,4
2848,22,1,5
2851,26,3,2
2851,7,4,1
2855,18,3,null
2855,15,1,3
2855,22,5,3
2856,12,2,4
2858,19,4,3
2858,6,2,1
2861,4,5,2
2861,11,2,3
2863,7,3,3
2863,30,5,2
2863,31,1,3
2864,21,2,5
2864,30,2,4
2864,29,5,5
2864,15,4,1
2864,4,2,2
2865,10,3,5
2865,22,2,null
2865,26,5,null
2865,2,2,2
2865,14,3,0
2865,1,3,null
2867,5,2,3
2868,18,4,5
2868,9,5,3
2868,6,3,0
2868,30,1,3
2869,21,5,2
2869,10,1,4
2870,24,2,3
2870,31,4,3
2870,23,1,1
2871,26,1,0
2874,6,3,null
2875,27,1,3
2878,23,3,5
2878,25,4,1
2878,26,1,3
2878,27,1,null
2878,1,1,2
2879,13,4,5
2879,8,4,2
2881,22,5,1
2881,28,2,3
2881,5,4,1
2881,4,2,null
2881,6,1,1
2881,26,1,null
2882,11,5,2
2882,24,5,5
2882,7,3,4
2882,13,1,4
2882,26,4,2
2887,6,1,3
2887,1,1,0
2887,20,4,4
2887,3,4,0
2887,5,3,5
2887,31,5,0
2891,13,3,null
2891,29,3,4
2891,1,1,0
2891,31,5,5
2894,2,2,2
2894,27,2,5
2894,5,3,4
2894,14,4,3
2894,20,3,4
2895,19,3,4
2895,16,4,2
2895,8,4,4
2895,24,3,null
2895,14,1,4
2898,4,4,5
2898,9,1,3
2898,28,4,0
2898,13,5,2
2898,14,2,3
2899,22,3,3
2899,30,2,5
2899,7,4,1
2899,11,2,0
2899,4,4,null
2899,1,4,null
2900,11,3,4
2900,26,3,3
2900,30,3,4
2900,25,3,null
2900,17,3,5
2901,22,3,5
2901,3,1,0
2904,3,2,4
2904,4,3,2
2904,28,1,1
2909,4,3,2
2909,14,2,1
2909,2,2,5
2909,10,2,0
2909,27,2,3
2909,7,1,3
2913,13,5,0
2913,29,4,1
2913,24,1,3
2913,26,5,1
2914,9,1,1
2914,14,5,0
2914,16,3,1
2917,3,1,3
2917,29,2,null
2921,4,5,2
2922,14,1,null
2922,18,4,3
2922,7,4,4
2922,22,5,4
2922,4,1,4
2923,28,2,3
2923,31,4,5
2923,27,5,5
2923,8,5,1
2923,12,2,2
2925,23,2,5
2925,22,4,1
2926,6,2,4
2926,3,1,2
2926,15,1,4
2926,14,5,3
2926,1,4,null
2926,27,5,4
2927,24,2,5
2927,21,1,5
2928,9,4,0
2928,31,3,1
2929,23,5,2
2929,14,4,3
2929,31,3,0
2929,22,2,null
2929,12,5,3
2929,20,5,3
2931,19,5,0
2931,21,5,2
2931,5,4,0
2931,8,3,0
2936,22,2,0
2936,9,3,1
2936,1,1,2
2936,16,4,2
2936,17,1,4
2936,5,3,5
2937,1,2,0
2937,25,5,null
2937,19,4,5
2937,30,1,4
2937,12,5,null
2937,8,4,4
2938,31,1,5
2938,15,5,4
2940,29,5,0
2940,10,4,0
2940,5,4,1
2940,8,3,2
2940,23,1,null
2940,13,5,4
2941,8,1,null
2941,4,2,2
2941,30,5,0
2944,21,4,null
2944,26,2,0
2944,4,2,0
2944,14,3,2
2944,25,5,null
2944,31,5,1
2945,1,2,2
2945,21,4,2
2945,29,1,1
2945,14,3,1
2946,16,5,5
2946,15,2,5
2946,24,3,1
2946,4,1,4
2947,17,1,4
2947,2,1,0
2947,11,4,3
2947,13,1,null
2947,27,3,1
2947,15,5,0
2949,11,1,0
2949,12,3,5
2949,13,2,2
2951,22,4,2
2953,11,4,0
2953,7,1,null
2954,2,4,5
2954,26,2,null
2954,21,3,0
2954,1,2,null
2955,17,5,3
2955,19,5,2
2955,1,3,1
2955,13,1,3
2955,14,5,2
2955,3,2,3
2956,14,3,2
2956,16,1,4
2956,13,1,null
2956,4,3,null
2957,9,4,1
2957,12,4,0
2957,29,2,1
2957,2,5,4
2957,8,1,null
2957,22,2,3
2958,26,3,0
2958,30,5,2
2958,25,3,3
2959,26,4,5
2962,20,2,5
2962,1,1,5
2962,26,4,1
2962,5,1,0
2962,15,3,3
2962,30,5,5
2964,22,4,2
2964,14,5,null
2964,30,1,3
2964,31,4,0
2965,30,1,3
2965,4,2,null
2965,10,2,1
2965,20,1,3
2965,2,3,2
2965,29,3,3
2966,26,2,5
2968,14,2,null
2968,24,3,2
2973,11,5,null
2973,1,1,5
2973,16,4,3
2973,19,2,3
2973,12,2,3
2973,23,1,5
2975,23,5,3
2975,28,2,4
2976,19,3,3
2976,24,1,0
2977,27,5,5
2977,13,1,4
2977,14,4,3
2977,10,4,null
2977,9,1,0
2977,28,1,1
2978,1,5,5
2980,7,4,0
2982,4,5,0
2982,13,1,4
2982,18,4,null
2982,30,5,3
2982,31,4,4
2982,27,4,1
2985,2,2,1
2985,5,3,2
2985,17,4,3
2985,14,1,5
2987,31,4,3
2987,11,3,0
2989,14,4,3
2989,13,3,3
2989,31,5,0
2989,9,5,2
2989,23,3,5
2992,18,1,2
2992,28,2,3
2993,21,5,0
2993,2,3,0
2993,24,2,5
2993,12,4,2
2993,19,4,0
2994,1,3,4
2994,9,5,null
2994,18,5,2
2994,24,3,0
3001,5,1,5
3001,17,5,2
3001,29,1,1
3001,27,4,0
3002,16,3,1
3002,10,2,4
3002,2,2,5
3002,28,3,null
3002,15,3,null
3005,24,1,0
3005,16,1,3
3005,4,5,2
3005,15,5,2
3005,22,2,2
3011,17,5,3
3011,27,4,1
3011,25,5,null
3012,8,1,1
3012,6,2,0
3012,20,1,4
3012,4,2,0
3012,12,3,2
3012,30,3,0
3013,16,1,2
3013,10,5,2
3013,22,1,4
3017,13,5,3
3020,31,2,4
3024,26,2,3
3024,1,1,4
3024,20,4,3
3024,11,3,null
3024,18,3,4
3025,14,2,4
3025,9,3,2
3025,30,3,3
3025,1,1,2
3028,2,2,2
3029,1,1,0
3029,22,3,2
3029,28,2,2
3029,18,2,0
3029,30,1,4
3030,2,2,5
3030,17,5,null
3030,20,1,2
3030,19,1,3
3030,5,4,null
3031,25,2,null
3031,28,4,4
3031,30,2,3
3031,26,3,2
3031,3,5,4
3032,22,2,null
3032,2,1,5
3032,28,3,5
3032,11,4,3
3032,13,3,4
3032,7,2,4
3036,25,3,0
3036,2,1,0
3036,21,1,null
3036,7,2,null
3039,28,3,5
3039,11,4,2
3039,15,1,5
3039,2,2,0
3039,25,3,1
3039,20,3,4
3040,14,2,null
3041,6,4,3
3041,14,2,3
3041,22,3,4
3045,21,3,1
3048,31,3,0
3048,23,2,1
3048,5,4,5
3048,8,4,2
3048,15,5,null
3048,11,4,5
3051,1,3,4
3051,23,5,5
3051,28,3,3
3051,20,2,0
3051,25,2,1
3056,26,2,5
3056,8,5,0
3056,18,3,5
3056,21,1,0
3056,6,2,3
3061,27,4,3
3062,27,1,4
3062,31,5,4
3062,7,4,2
3062,23,4,2
3062,21,4,2
3062,29,2,5
3063,9,2,4
3066,9,4,4
3066,25,1,3
3066,22,5,0
3066,7,5,4
3066,4,3,1
3066,28,3,0
3067,30,4,0
3067,22,1,5
3067,8,3,0
3068,18,1,2
3068,27,2,null
3068,21,3,1
3068,8,5,4
3071,16,3,0
3073,13,1,3
3073,11,1,3
3073,17,4,4
3073,7,2,3
3073,23,5,1
3073,20,5,null
3075,23,5,null
3075,28,4,1
3075,31,5,0
3075,14,1,0
3076,16,1,2
3076,23,4,null
3076,21,4,5
3076,3,2,2
3079,23,3,0
3079,26,4,3
3079,10,4,1
3082,3,2,5
3082,27,5,3
3082,1,5,4
3082,9,4,2
3082,29,3,4
3082,2,1,4
3085,11,2,3
3088,30,1,2
3088,17,3,null
3088,5,3,4
3088,8,2,null
3088,22,2,null
3088,2,4,5
3091,21,4,null
3091,14,1,0
3091,13,5,3
3091,11,5,null
3091,10,3,2
3095,28,2,null
3095,8,2,null
3100,10,5,5
3100,9,3,0
3100,24,1,5
3100,19,1,2
3100,7,5,0
3101,29,1,4
3101,28,2,4
3101,15,5,0
3101,31,2,null
3101,10,4,4
3101,5,5,3
3105,2,5,3
3105,9,1,null
3105,4,5,null
3105,8,1,2
3105,14,1,null
3105,20,5,0
3106,10,5,5
3106,13,1,2
3106,9,2,1
3106,24,5,4
3107,8,3,3
3107,12,5,4
3107,25,2,2
3108,8,4,2
3111,19,3,2
3111,31,2,4
3111,13,1,3
3111,23,3,null
3114,20,2,3
3115,26,5,3
3115,20,4,5
3115,14,3,3
3115,11,5,5
3119,30,5,3
3119,9,3,4
3119,24,5,null
3119,20,2,3
3119,21,2,3
3120,7,1,5
3120,23,5,null
3121,24,1,0
3121,4,4,1
3121,6,5,3
3121,21,2,5
3122,27,2,1
3122,7,1,1
3122,10,4,3
3122,2,3,5
3122,11,4,5
3123,11,4,null
3123,19,3,2
3123,30,1,0
3123,13,2,0
3123,29,3,5
3123,17,4,0
3125,4,1,null
3125,19,2,3
3125,12,1,2
3125,31,1,0
3125,23,3,0
3125,1,5,3
3126,5,1,5
3128,22,4,1
3129,8,3,0
3129,15,2,3
3129,3,5,4
3129,21,3,2
3129,23,1,3
3132,28,3,5
3132,29,5,3
3133,17,4,1
3133,11,5,null
3133,21,5,4
3133,15,1,2
3133,4,2,2
3133,9,3,null
3134,12,4,0
3134,4,1,5
3134,2,3,3
3135,13,4,5
3135,26,1,null
3135,15,5,4
3137,1,2,4
3137,14,4,0
3137,5,5,3
3138,2,3,4
3138,1,5,4
3139,1,1,4
3139,16,4,1
3139,7,2,4
3142,11,4,2
3142,7,3,5
3142,12,5,4
3142,29,2,3
3142,1,1,1
3142,9,3,4
3143,3,3,2
3143,7,2,3
3143,11,1,null
3143,15,4,null
3144,1,2,2
3144,16,4,2
3144,28,4,4
3144,23,1,2
3147,7,4,0
3147,21,1,2
3147,5,3,4
3149,7,4,3
3149,25,5,2
3151,6,2,null
3154,23,1,0
3157,17,5,4
3158,15,4,2
3158,31,1,3
3158,20,5,1
3158,6,2,1
3158,23,3,1
3159,16,4,3
3159,9,2,null
3161,26,1,3
3165,14,3,0
3165,20,2,1
3165,25,4,0
3165,27,4,1
3165,11,2,1
3166,2,4,4
3166,30,2,5
3166,1,5,2
3168,12,4,3
3170,9,2,3
3170,11,3,2
3170,1,5,3
3170,7,3,5
3170,18,2,2
3170,24,5,2
3172,15,5,0
3172,19,2,1
3172,10,4,null
3175,29,3,0
3175,31,1,5
3176,24,5,2
3177,2,1,3
3177,28,5,2
3178,2,1,3
3178,4,5,3
3178,25,5,4
3178,18,1,null
3179,20,4,2
3180,3,3,2
3180,4,5,3
3180,30,5,4
3180,2,2,1
3181,4,3,0
3181,31,4,null
3181,19,4,2
3184,22,5,1
3184,15,2,4
3184,31,4,null
3184,10,5,2
3184,20,3,1
3184,13,1,1
3188,21,4,1
3188,11,5,1
3188,31,2,5
3188,7,5,2
3188,29,5,4
3188,23,2,5
3191,11,5,3
3191,5,1,2
3191,16,4,0
3193,17,4,5
3193,25,1,4
3193,26,3,3
3193,16,1,5
3193,23,5,1
3193,15,4,1
3195,18,2,5
3195,29,1,0
3195,17,5,0
3195,23,3,2
3195,12,2,0
3195,1,1,4
3198,19,3,0
3198,1,4,0
3198,22,5,3
3198,29,3,4
3198,4,1,4
3198,6,4,2
3202,18,3,5
3202,1,3,3
3202,27,5,1
3206,2,2,null
3206,11,4,5
3206,21,3,1
3206,29,5,3
3206,31,3,3
3206,3,3,null
3208,29,2,4
3208,23,1,null
3208,28,3,1
3208,7,2,null
3208,2,1,2
3208,4,4,1
3210,20,2,null
3210,28,2,4
3210,19,4,3
3210,3,2,5
3211,11,1,null
3211,14,5,2
3211,23,2,1
3211,8,1,null
3211,15,2,0
3211,5,5,4
3214,17,4,4
3214,28,1,1
3214,27,1,0
3214,21,2,5
3214,16,4,2
3216,8,4,2
3216,21,2,4
3216,3,4,1
3216,24,4,1
3216,9,1,1
3216,16,4,null
3217,18,5,2
3217,22,1,1
3217,28,1,2
3219,6,2,2
3219,5,3,0
3219,8,2,2
3219,12,1,5
3222,13,2,2
3222,14,4,2
3222,15,2,1
3222,3,2,5
3222,4,1,null
3222,27,1,3
3223,19,3,null
3223,7,5,4
3223,17,3,3
3223,1,2,3
3225,1,2,1
3225,28,4,5
3225,24,4,2
3225,16,3,2
3225,8,4,0
3225,13,3,null
3227,31,5,2
3227,5,5,0
3227,3,3,0
3227,6,5,0
3228,25,2,5
3231,12,5,4
3231,9,5,3
3231,21,1,2
3233,21,3,4
3241,31,4,null
3241,6,2,2
3241,22,3,null
3241,2,2,1
3241,9,5,3
3242,27,3,4
3242,29,3,3
3242,11,4,4
3242,25,5,null
3242,19,2,4
3242,8,2,5
3244,31,4,4
3244,21,2,3
3244,17,5,1
3244,8,2,5
3244,22,1,null
3244,1,5,0
3246,30,5,3
3246,4,3,0
3246,9,1,0
3246,25,4,3
3246,31,5,5
3247,18,2,null
3247,9,4,4
3247,12,5,3
3247,19,2,null
3247,6,1,1
3247,8,1,0
3249,24,1,0
3249,3,4,1
3249,11,1,5
3251,17,5,5
3251,23,4,null
3251,5,4,1
3251,1,5,2
3256,28,4,4
3256,16,2,4
3256,12,1,4
3256,13,5,1
3256,21,3,4
3261,26,5,5
3263,7,2,5
3265,4,3,1
3265,27,2,0
3265,1,3,3
3267,12,1,2
3267,26,5,1
3267,25,5,2
3268,19,1,null
3268,20,4,null
3268,30,4,4
3268,12,4,2
3272,5,5,5
3272,11,1,null
3272,26,4,4
3272,6,3,3
3272,24,2,1
3272,30,1,null
3273,14,1,null
3275,20,3,4
3275,26,3,1
3275,17,4,2
3275,12,2,2
3276,10,2,1
3276,2,2,2
3276,17,4,5
3276,26,5,null
3277,3,3,0
3277,15,2,2
3283,20,4,5
3283,31,3,2
3283,14,3,3
3285,17,4,4
3285,7,3,0
3285,31,5,null
3285,11,3,3
3285,14,1,2
3285,15,5,null
3286,30,5,2
3286,5,4,2
3287,27,2,0
3287,6,2,5
3287,25,1,4
3287,5,3,0
3287,9,4,4
3288,7,1,null
3288,8,1,0
3288,30,2,5
3290,25,5,4
3290,21,1,5
3290,5,1,1
3290,19,1,2
3290,10,4,null
3290,26,1,null
3294,30,3,1
3294,23,3,4
3294,21,2,5
3294,3,4,null
3294,15,1,5
3298,5,4,1
3298,24,3,null
3298,26,4,2
3298,28,1,null
3300,30,3,5
3300,4,5,0
3300,18,4,4
3300,3,5,1
3302,3,3,1
3302,16,5,3
3302,15,3,null
3302,20,3,3
3302,21,4,4
3304,26,4,5
3304,19,5,2
3304,13,2,5
3304,22,2,null
3304,27,1,null
3304,10,4,4
3305,29,5,0
3305,15,1,null
3305,26,2,1
3305,13,1,2
3305,28,4,0
3305,6,5,5
3306,5,4,0
3306,28,1,null
3306,26,3,null
3306,18,3,3
3306,8,2,5
3313,24,1,1
3313,1,3,3
3313,9,1,5
3313,22,3,0
3313,16,4,0
3317,8,1,2
3317,13,5,4
3317,29,4,4
3317,27,1,1
3320,13,1,4
3320,29,2,5
3320,9,1,0
3322,10,3,1
3322,31,5,3
3322,16,3,0
3322,11,4,3
3322,13,4,null
3322,27,4,3
3325,28,2,3
3325,19,5,3
3325,3,3,5
3326,30,2,2
3326,14,4,3
3326,27,3,1
3327,19,2,5
3328,29,3,0
3328,11,2,1
3329,7,5,3
3329,6,2,4
3330,2,4,null
3331,25,5,0
3331,14,2,5
3331,16,5,4
3331,29,4,3
3331,22,1,null
3332,31,4,1
3332,9,1,5
3334,18,1,null
3337,29,2,2
3340,23,5,2
3340,10,2,null
3340,9,2,4
3341,7,2,4
3341,23,4,2
3342,24,1,2
3342,3,4,3
3343,25,2,null
3343,21,5,1
3343,3,1,3
3346,29,5,5
3348,13,4,4
3348,10,3,5
3348,3,5,4
3348,20,4,0
3348,7,2,4
3349,12,1,1
3349,13,1,2
3349,23,3,1
3349,25,1,1
3349,16,1,4
3349,24,4,0
3350,2,5,0
3350,30,2,4
3350,21,1,null
3350,5,2,5
3353,22,4,4
3353,9,1,3
3353,2,4,5
3354,3,5,0
3354,9,1,2
3354,23,1,0
3354,5,2,1
3355,26,5,1
3355,28,5,3
3357,16,4,0
3357,15,5,5
3357,29,2,null
3357,1,1,5
3357,21,4,null
3358,22,5,4
3358,15,1,2
3358,13,2,1
3358,29,3,3
3358,1,4,4
3358,20,3,null
3363,28,4,4
3363,27,1,2
3363,16,2,1
3363,19,1,1
3363,9,5,1
3364,12,4,5
3364,7,4,null
3364,11,3,null
3366,27,5,3
3366,10,2,3
3367,16,2,1
3367,20,1,1
3368,20,1,0
3368,29,5,3
3368,23,5,5
3368,19,2,1
3368,24,3,5
3369,28,2,1
3369,3,3,5
3370,10,4,3
3371,14,1,4
3371,27,2,null
3371,24,5,3
3371,3,4,3
3372,21,3,2
3373,17,1,2
3373,11,5,null
3373,25,1,1
3373,21,2,3
3373,23,2,null
3374,20,1,5
3374,22,5,4
3374,12,3,5
3375,10,5,4
3375,21,4,1
3375,22,4,1
3375,5,5,null
3375,7,1,3
3377,28,3,0
3377,30,5,5
3378,12,2,0
3378,21,5,null
3378,16,5,4
3378,20,3,4
3378,31,4,2
3378,23,1,3
3380,27,1,0
3380,17,3,3
3382,21,1,0
3382,30,1,null
3382,13,2,null
3382,7,3,5
3386,11,3,5
3387,12,2,3
3388,18,2,2
3388,15,5,2
3388,25,1,4
3391,3,5,2
3392,17,2,3
3392,12,3,1
3393,13,5,1
3393,24,1,3
3393,20,3,1
3393,17,5,4
3393,10,3,4
3394,2,3,null
3394,3,3,null
3394,6,5,0
3394,7,1,0
3396,30,3,2
3396,24,2,5
3396,8,2,2
3396,13,2,2
3396,14,5,3
3397,3,4,5
3397,2,3,2
3397,30,4,2
3397,14,2,4
3397,12,1,1
3398,18,4,2
3404,9,2,5
3404,13,3,5
3404,18,4,null
3406,22,5,4
3406,10,2,1
3406,7,2,4
3406,13,4,3
3406,31,5,2
3406,20,2,3
3407,9,1,5
3407,26,3,null
3407,5,1,3
3407,15,3,null
3408,12,5,4
3408,6,4,1
3409,19,2,1
3409,7,1,null
3410,11,2,0
3410,5,2,1
3410,2,5,4
3410,3,5,2
3410,21,1,3
3410,7,2,4
3414,15,4,0
3414,27,3,2
3414,29,4,2
3414,1,2,null
3414,30,4,3
3416,12,2,5
3416,16,5,1
3418,9,1,5
3418,12,1,1
3418,10,2,null
3418,20,2,0
3418,25,4,3
3418,23,5,3
3419,25,5,0
3419,27,1,4
3419,17,3,1
3422,20,4,2
3425,23,5,2
3425,1,3,1
3425,20,1,2
3425,6,1,4
3425,2,3,null
3425,18,3,3
3426,17,1,3
3426,13,3,5
3426,27,3,3
3426,16,3,1
3426,19,2,0
3426,6,1,5
3428,16,1,4
3428,4,2,2
3428,6,1,2
3428,1,1,2
3428,21,1,1
3428,23,1,0
3433,12,3,5
3433,8,3,0
3434,21,1,0
3434,27,1,3
3436,14,2,3
3437,5,1,3
3437,15,5,3
3437,27,4,0
3437,2,5,0
3437,22,4,5
3437,9,1,null
3440,16,4,null
3441,19,4,4
3442,26,4,2
3442,18,5,3
3443,4,1,4
3445,10,5,2
3445,21,5,2
3445,28,4,2
3445,14,3,5
3445,13,5,1
3445,26,3,null
3446,18,2,0
3446,4,1,4
3446,12,4,2
3446,29,5,0
3446,13,3,5
3447,12,1,4
3448,24,1,3
3455,3,1,1
3455,13,2,5
3457,1,2,0
3457,11,2,5
3457,27,2,5
3457,30,5,null
3457,20,3,0
3459,2,2,4
3461,30,2,5
3462,6,4,3
3462,21,4,1
3462,17,2,4
3462,24,2,2
3462,10,3,4
3462,26,3,3
3467,12,5,null
3467,24,3,4
3467,18,5,5
3468,31,4,5
3468,26,5,3
3472,26,1,2
3472,7,2,0
3472,29,2,3
3474,25,3,1
3474,29,5,5
3474,31,4,0
3474,23,1,4
3475,13,1,5
3475,21,3,5
3475,28,5,3
3475,2,2,4
3476,27,5,5
3477,7,5,4
3477,29,2,null
3477,16,2,2
3480,26,5,4
3484,28,5,4
3484,7,4,3
3484,5,3,4
3484,26,2,5
3486,21,1,5
3486,30,1,1
3490,2,2,1
3490,21,4,0
3490,23,5,4
3490,27,1,3
3490,8,1,0
3490,6,2,2
3495,12,2,null
3496,10,2,2
3496,14,5,0
3496,3,4,5
3499,8,1,0
3499,29,4,null
3499,22,3,null
3499,27,5,0
3501,19,4,null
3501,12,5,5
