bill_id,table_id,start_time,end_time
1757,44,2017-07-05 22:06:55.306947,2017-07-05 22:51:55.306947
1758,51,2017-07-04 22:06:55.306947,2017-07-04 22:51:55.306947
1759,43,2017-07-03 22:06:55.306947,2017-07-03 22:51:55.306947
1760,8,2017-07-02 22:06:55.306947,2017-07-02 22:51:55.306947
1761,9,2017-07-01 22:06:55.306947,2017-07-01 22:51:55.306947
1763,98,2017-06-29 22:06:55.306947,2017-06-29 22:51:55.306947
1765,22,2017-06-27 22:06:55.306947,2017-06-27 22:51:55.306947
1766,49,2017-06-26 22:06:55.306947,2017-06-26 22:51:55.306947
1767,72,2017-06-25 22:06:55.306947,2017-06-25 22:51:55.306947
1768,60,2017-06-24 22:06:55.306947,2017-06-24 22:51:55.306947
1770,12,2017-06-22 22:06:55.306947,2017-06-22 22:51:55.306947
1771,20,2017-06-21 22:06:55.306947,2017-06-21 22:51:55.306947
1773,90,2017-06-19 22:06:55.306947,2017-06-19 22:51:55.306947
1774,22,2017-06-18 22:06:55.306947,2017-06-18 22:51:55.306947
1776,71,2017-06-16 22:06:55.306947,2017-06-16 22:51:55.306947
1777,69,2017-06-15 22:06:55.306947,2017-06-15 22:51:55.306947
1780,5,2017-06-12 22:06:55.306947,2017-06-12 22:51:55.306947
1781,78,2017-06-11 22:06:55.306947,2017-06-11 22:51:55.306947
1782,81,2017-06-10 22:06:55.306947,2017-06-10 22:51:55.306947
1784,69,2017-06-08 22:06:55.306947,2017-06-08 22:51:55.306947
1785,65,2017-06-07 22:06:55.306947,2017-06-07 22:51:55.306947
1786,32,2017-06-06 22:06:55.306947,2017-06-06 22:51:55.306947
1787,15,2017-06-05 22:06:55.306947,2017-06-05 22:51:55.306947
1788,83,2017-06-04 22:06:55.306947,2017-06-04 22:51:55.306947
1794,14,2017-05-29 22:06:55.306947,2017-05-29 22:51:55.306947
1797,27,2017-05-26 22:06:55.306947,2017-05-26 22:51:55.306947
1798,59,2017-05-25 22:06:55.306947,2017-05-25 22:51:55.306947
1799,54,2017-05-24 22:06:55.306947,2017-05-24 22:51:55.306947
1804,60,2017-05-19 22:06:55.306947,2017-05-19 22:51:55.306947
1805,4,2017-05-18 22:06:55.306947,2017-05-18 22:51:55.306947
1806,71,2017-05-17 22:06:55.306947,2017-05-17 22:51:55.306947
1809,71,2017-05-14 22:06:55.306947,2017-05-14 22:51:55.306947
1810,27,2017-05-13 22:06:55.306947,2017-05-13 22:51:55.306947
1811,93,2017-05-12 22:06:55.306947,2017-05-12 22:51:55.306947
1813,7,2017-05-10 22:06:55.306947,2017-05-10 22:51:55.306947
1817,57,2017-05-06 22:06:55.306947,2017-05-06 22:51:55.306947
1820,67,2017-05-03 22:06:55.306947,2017-05-03 22:51:55.306947
1826,33,2017-04-27 22:06:55.306947,2017-04-27 22:51:55.306947
1830,1,2017-04-23 22:06:55.306947,2017-04-23 22:51:55.306947
1831,72,2017-04-22 22:06:55.306947,2017-04-22 22:51:55.306947
1835,80,2017-04-18 22:06:55.306947,2017-04-18 22:51:55.306947
1838,78,2017-04-15 22:06:55.306947,2017-04-15 22:51:55.306947
1839,14,2017-04-14 22:06:55.306947,2017-04-14 22:51:55.306947
1841,94,2017-04-12 22:06:55.306947,2017-04-12 22:51:55.306947
1842,69,2017-04-11 22:06:55.306947,2017-04-11 22:51:55.306947
1845,1,2017-04-08 22:06:55.306947,2017-04-08 22:51:55.306947
1847,84,2017-04-06 22:06:55.306947,2017-04-06 22:51:55.306947
1848,85,2017-04-05 22:06:55.306947,2017-04-05 22:51:55.306947
1850,60,2017-04-03 22:06:55.306947,2017-04-03 22:51:55.306947
1851,98,2017-04-02 22:06:55.306947,2017-04-02 22:51:55.306947
1853,92,2017-03-31 22:06:55.306947,2017-03-31 22:51:55.306947
1854,3,2017-03-30 22:06:55.306947,2017-03-30 22:51:55.306947
1857,52,2017-03-27 22:06:55.306947,2017-03-27 22:51:55.306947
1858,47,2017-03-26 22:06:55.306947,2017-03-26 22:51:55.306947
1859,45,2017-03-25 22:06:55.306947,2017-03-25 22:51:55.306947
1862,98,2017-03-22 22:06:55.306947,2017-03-22 22:51:55.306947
1864,33,2017-03-20 22:06:55.306947,2017-03-20 22:51:55.306947
1866,48,2017-03-18 22:06:55.306947,2017-03-18 22:51:55.306947
1867,34,2017-03-17 22:06:55.306947,2017-03-17 22:51:55.306947
1869,68,2017-03-15 22:06:55.306947,2017-03-15 22:51:55.306947
1871,50,2017-03-13 22:06:55.306947,2017-03-13 22:51:55.306947
1874,32,2017-03-10 22:06:55.306947,2017-03-10 22:51:55.306947
1875,60,2017-03-09 22:06:55.306947,2017-03-09 22:51:55.306947
1876,25,2017-03-08 22:06:55.306947,2017-03-08 22:51:55.306947
1877,54,2017-03-07 22:06:55.306947,2017-03-07 22:51:55.306947
1878,24,2017-03-06 22:06:55.306947,2017-03-06 22:51:55.306947
1879,17,2017-03-05 22:06:55.306947,2017-03-05 22:51:55.306947
1881,45,2017-03-03 22:06:55.306947,2017-03-03 22:51:55.306947
1882,18,2017-03-02 22:06:55.306947,2017-03-02 22:51:55.306947
1888,30,2017-02-24 22:06:55.306947,2017-02-24 22:51:55.306947
1890,59,2017-02-22 22:06:55.306947,2017-02-22 22:51:55.306947
1892,1,2017-02-20 22:06:55.306947,2017-02-20 22:51:55.306947
1894,67,2017-02-18 22:06:55.306947,2017-02-18 22:51:55.306947
1896,100,2017-02-16 22:06:55.306947,2017-02-16 22:51:55.306947
1898,89,2017-02-14 22:06:55.306947,2017-02-14 22:51:55.306947
1900,31,2017-02-12 22:06:55.306947,2017-02-12 22:51:55.306947
1902,54,2017-02-10 22:06:55.306947,2017-02-10 22:51:55.306947
1904,40,2017-02-08 22:06:55.306947,2017-02-08 22:51:55.306947
1906,35,2017-02-06 22:06:55.306947,2017-02-06 22:51:55.306947
1907,9,2017-02-05 22:06:55.306947,2017-02-05 22:51:55.306947
1908,26,2017-02-04 22:06:55.306947,2017-02-04 22:51:55.306947
1910,97,2017-02-02 22:06:55.306947,2017-02-02 22:51:55.306947
1911,55,2017-02-01 22:06:55.306947,2017-02-01 22:51:55.306947
1913,36,2017-01-30 22:06:55.306947,2017-01-30 22:51:55.306947
1914,8,2017-01-29 22:06:55.306947,2017-01-29 22:51:55.306947
1917,72,2017-01-26 22:06:55.306947,2017-01-26 22:51:55.306947
1920,94,2017-01-23 22:06:55.306947,2017-01-23 22:51:55.306947
1921,99,2017-01-22 22:06:55.306947,2017-01-22 22:51:55.306947
1922,74,2017-01-21 22:06:55.306947,2017-01-21 22:51:55.306947
1923,25,2017-01-20 22:06:55.306947,2017-01-20 22:51:55.306947
1925,8,2017-01-18 22:06:55.306947,2017-01-18 22:51:55.306947
1927,78,2017-01-16 22:06:55.306947,2017-01-16 22:51:55.306947
1928,91,2017-01-15 22:06:55.306947,2017-01-15 22:51:55.306947
1930,49,2017-01-13 22:06:55.306947,2017-01-13 22:51:55.306947
1932,37,2017-01-11 22:06:55.306947,2017-01-11 22:51:55.306947
1934,39,2017-01-09 22:06:55.306947,2017-01-09 22:51:55.306947
1938,2,2017-01-05 22:06:55.306947,2017-01-05 22:51:55.306947
1940,14,2017-01-03 22:06:55.306947,2017-01-03 22:51:55.306947
1942,59,2017-01-01 22:06:55.306947,2017-01-01 22:51:55.306947
1946,39,2016-12-28 22:06:55.306947,2016-12-28 22:51:55.306947
1947,70,2016-12-27 22:06:55.306947,2016-12-27 22:51:55.306947
1952,49,2016-12-22 22:06:55.306947,2016-12-22 22:51:55.306947
1953,84,2016-12-21 22:06:55.306947,2016-12-21 22:51:55.306947
1955,81,2016-12-19 22:06:55.306947,2016-12-19 22:51:55.306947
1959,71,2016-12-15 22:06:55.306947,2016-12-15 22:51:55.306947
1960,63,2016-12-14 22:06:55.306947,2016-12-14 22:51:55.306947
1964,12,2016-12-10 22:06:55.306947,2016-12-10 22:51:55.306947
1965,8,2016-12-09 22:06:55.306947,2016-12-09 22:51:55.306947
1966,26,2016-12-08 22:06:55.306947,2016-12-08 22:51:55.306947
1967,78,2016-12-07 22:06:55.306947,2016-12-07 22:51:55.306947
1968,19,2016-12-06 22:06:55.306947,2016-12-06 22:51:55.306947
1969,88,2016-12-05 22:06:55.306947,2016-12-05 22:51:55.306947
1971,12,2016-12-03 22:06:55.306947,2016-12-03 22:51:55.306947
1972,20,2016-12-02 22:06:55.306947,2016-12-02 22:51:55.306947
1973,97,2016-12-01 22:06:55.306947,2016-12-01 22:51:55.306947
1974,56,2016-11-30 22:06:55.306947,2016-11-30 22:51:55.306947
1976,65,2016-11-28 22:06:55.306947,2016-11-28 22:51:55.306947
1979,8,2016-11-25 22:06:55.306947,2016-11-25 22:51:55.306947
1985,40,2016-11-19 22:06:55.306947,2016-11-19 22:51:55.306947
1989,23,2016-11-15 22:06:55.306947,2016-11-15 22:51:55.306947
1990,70,2016-11-14 22:06:55.306947,2016-11-14 22:51:55.306947
1991,14,2016-11-13 22:06:55.306947,2016-11-13 22:51:55.306947
1992,96,2016-11-12 22:06:55.306947,2016-11-12 22:51:55.306947
1997,77,2016-11-07 22:06:55.306947,2016-11-07 22:51:55.306947
1999,73,2016-11-05 22:06:55.306947,2016-11-05 22:51:55.306947
2002,14,2016-11-02 22:06:55.306947,2016-11-02 22:51:55.306947
2003,4,2016-11-01 22:06:55.306947,2016-11-01 22:51:55.306947
2004,66,2016-10-31 22:06:55.306947,2016-10-31 22:51:55.306947
2007,9,2016-10-28 22:06:55.306947,2016-10-28 22:51:55.306947
2009,36,2016-10-26 22:06:55.306947,2016-10-26 22:51:55.306947
2012,90,2016-10-23 22:06:55.306947,2016-10-23 22:51:55.306947
2013,33,2016-10-22 22:06:55.306947,2016-10-22 22:51:55.306947
2014,65,2016-10-21 22:06:55.306947,2016-10-21 22:51:55.306947
2015,43,2016-10-20 22:06:55.306947,2016-10-20 22:51:55.306947
2016,74,2016-10-19 22:06:55.306947,2016-10-19 22:51:55.306947
2017,55,2016-10-18 22:06:55.306947,2016-10-18 22:51:55.306947
2025,1,2016-10-10 22:06:55.306947,2016-10-10 22:51:55.306947
2026,13,2016-10-09 22:06:55.306947,2016-10-09 22:51:55.306947
2030,50,2016-10-05 22:06:55.306947,2016-10-05 22:51:55.306947
2031,75,2016-10-04 22:06:55.306947,2016-10-04 22:51:55.306947
2034,74,2016-10-01 22:06:55.306947,2016-10-01 22:51:55.306947
2039,83,2016-09-26 22:06:55.306947,2016-09-26 22:51:55.306947
2041,81,2016-09-24 22:06:55.306947,2016-09-24 22:51:55.306947
2042,13,2016-09-23 22:06:55.306947,2016-09-23 22:51:55.306947
2043,41,2016-09-22 22:06:55.306947,2016-09-22 22:51:55.306947
2046,6,2016-09-19 22:06:55.306947,2016-09-19 22:51:55.306947
2047,56,2016-09-18 22:06:55.306947,2016-09-18 22:51:55.306947
2048,16,2016-09-17 22:06:55.306947,2016-09-17 22:51:55.306947
2051,34,2016-09-14 22:06:55.306947,2016-09-14 22:51:55.306947
2057,95,2016-09-08 22:06:55.306947,2016-09-08 22:51:55.306947
2064,93,2016-09-01 22:06:55.306947,2016-09-01 22:51:55.306947
2065,32,2016-08-31 22:06:55.306947,2016-08-31 22:51:55.306947
2067,94,2016-08-29 22:06:55.306947,2016-08-29 22:51:55.306947
2069,57,2016-08-27 22:06:55.306947,2016-08-27 22:51:55.306947
2070,45,2016-08-26 22:06:55.306947,2016-08-26 22:51:55.306947
2072,62,2016-08-24 22:06:55.306947,2016-08-24 22:51:55.306947
2073,26,2016-08-23 22:06:55.306947,2016-08-23 22:51:55.306947
2077,41,2016-08-19 22:06:55.306947,2016-08-19 22:51:55.306947
2082,70,2016-08-14 22:06:55.306947,2016-08-14 22:51:55.306947
2087,65,2016-08-09 22:06:55.306947,2016-08-09 22:51:55.306947
2088,39,2016-08-08 22:06:55.306947,2016-08-08 22:51:55.306947
2090,16,2016-08-06 22:06:55.306947,2016-08-06 22:51:55.306947
2091,81,2016-08-05 22:06:55.306947,2016-08-05 22:51:55.306947
2092,5,2016-08-04 22:06:55.306947,2016-08-04 22:51:55.306947
2093,38,2016-08-03 22:06:55.306947,2016-08-03 22:51:55.306947
2097,59,2016-07-30 22:06:55.306947,2016-07-30 22:51:55.306947
2098,9,2016-07-29 22:06:55.306947,2016-07-29 22:51:55.306947
2099,83,2016-07-28 22:06:55.306947,2016-07-28 22:51:55.306947
2101,95,2016-07-26 22:06:55.306947,2016-07-26 22:51:55.306947
2102,83,2016-07-25 22:06:55.306947,2016-07-25 22:51:55.306947
2104,45,2016-07-23 22:06:55.306947,2016-07-23 22:51:55.306947
2107,78,2016-07-20 22:06:55.306947,2016-07-20 22:51:55.306947
2111,24,2016-07-16 22:06:55.306947,2016-07-16 22:51:55.306947
2115,14,2016-07-12 22:06:55.306947,2016-07-12 22:51:55.306947
2118,11,2016-07-09 22:06:55.306947,2016-07-09 22:51:55.306947
2122,11,2016-07-05 22:06:55.306947,2016-07-05 22:51:55.306947
2124,96,2016-07-03 22:06:55.306947,2016-07-03 22:51:55.306947
2125,2,2016-07-02 22:06:55.306947,2016-07-02 22:51:55.306947
2127,91,2016-06-30 22:06:55.306947,2016-06-30 22:51:55.306947
2129,88,2016-06-28 22:06:55.306947,2016-06-28 22:51:55.306947
2132,2,2016-06-25 22:06:55.306947,2016-06-25 22:51:55.306947
2135,64,2016-06-22 22:06:55.306947,2016-06-22 22:51:55.306947
2136,14,2016-06-21 22:06:55.306947,2016-06-21 22:51:55.306947
2140,55,2016-06-17 22:06:55.306947,2016-06-17 22:51:55.306947
2141,41,2016-06-16 22:06:55.306947,2016-06-16 22:51:55.306947
2142,30,2016-06-15 22:06:55.306947,2016-06-15 22:51:55.306947
2145,15,2016-06-12 22:06:55.306947,2016-06-12 22:51:55.306947
2146,48,2016-06-11 22:06:55.306947,2016-06-11 22:51:55.306947
2147,72,2016-06-10 22:06:55.306947,2016-06-10 22:51:55.306947
2148,47,2016-06-09 22:06:55.306947,2016-06-09 22:51:55.306947
2149,48,2016-06-08 22:06:55.306947,2016-06-08 22:51:55.306947
2153,48,2016-06-04 22:06:55.306947,2016-06-04 22:51:55.306947
2156,71,2016-06-01 22:06:55.306947,2016-06-01 22:51:55.306947
2158,46,2016-05-30 22:06:55.306947,2016-05-30 22:51:55.306947
2167,40,2016-05-21 22:06:55.306947,2016-05-21 22:51:55.306947
2168,6,2016-05-20 22:06:55.306947,2016-05-20 22:51:55.306947
2170,18,2016-05-18 22:06:55.306947,2016-05-18 22:51:55.306947
2177,35,2016-05-11 22:06:55.306947,2016-05-11 22:51:55.306947
2179,60,2016-05-09 22:06:55.306947,2016-05-09 22:51:55.306947
2182,25,2016-05-06 22:06:55.306947,2016-05-06 22:51:55.306947
2184,10,2016-05-04 22:06:55.306947,2016-05-04 22:51:55.306947
2185,58,2016-05-03 22:06:55.306947,2016-05-03 22:51:55.306947
2188,58,2016-04-30 22:06:55.306947,2016-04-30 22:51:55.306947
2193,85,2016-04-25 22:06:55.306947,2016-04-25 22:51:55.306947
2197,76,2016-04-21 22:06:55.306947,2016-04-21 22:51:55.306947
2202,22,2016-04-16 22:06:55.306947,2016-04-16 22:51:55.306947
2203,67,2016-04-15 22:06:55.306947,2016-04-15 22:51:55.306947
2204,8,2016-04-14 22:06:55.306947,2016-04-14 22:51:55.306947
2205,86,2016-04-13 22:06:55.306947,2016-04-13 22:51:55.306947
2208,4,2016-04-10 22:06:55.306947,2016-04-10 22:51:55.306947
2209,6,2016-04-09 22:06:55.306947,2016-04-09 22:51:55.306947
2210,15,2016-04-08 22:06:55.306947,2016-04-08 22:51:55.306947
2211,10,2016-04-07 22:06:55.306947,2016-04-07 22:51:55.306947
2216,69,2016-04-02 22:06:55.306947,2016-04-02 22:51:55.306947
2217,76,2016-04-01 22:06:55.306947,2016-04-01 22:51:55.306947
2218,59,2016-03-31 22:06:55.306947,2016-03-31 22:51:55.306947
2221,36,2016-03-28 22:06:55.306947,2016-03-28 22:51:55.306947
2222,33,2016-03-27 22:06:55.306947,2016-03-27 22:51:55.306947
2229,99,2016-03-20 22:06:55.306947,2016-03-20 22:51:55.306947
2230,36,2016-03-19 22:06:55.306947,2016-03-19 22:51:55.306947
2231,48,2016-03-18 22:06:55.306947,2016-03-18 22:51:55.306947
2233,94,2016-03-16 22:06:55.306947,2016-03-16 22:51:55.306947
2234,84,2016-03-15 22:06:55.306947,2016-03-15 22:51:55.306947
2235,100,2016-03-14 22:06:55.306947,2016-03-14 22:51:55.306947
2237,82,2016-03-12 22:06:55.306947,2016-03-12 22:51:55.306947
2241,72,2016-03-08 22:06:55.306947,2016-03-08 22:51:55.306947
2244,4,2016-03-05 22:06:55.306947,2016-03-05 22:51:55.306947
2245,98,2016-03-04 22:06:55.306947,2016-03-04 22:51:55.306947
2249,97,2016-02-29 22:06:55.306947,2016-02-29 22:51:55.306947
2251,94,2016-02-27 22:06:55.306947,2016-02-27 22:51:55.306947
2252,98,2016-02-26 22:06:55.306947,2016-02-26 22:51:55.306947
2253,16,2016-02-25 22:06:55.306947,2016-02-25 22:51:55.306947
2254,18,2016-02-24 22:06:55.306947,2016-02-24 22:51:55.306947
2255,42,2016-02-23 22:06:55.306947,2016-02-23 22:51:55.306947
2256,48,2016-02-22 22:06:55.306947,2016-02-22 22:51:55.306947
2257,83,2016-02-21 22:06:55.306947,2016-02-21 22:51:55.306947
2259,32,2016-02-19 22:06:55.306947,2016-02-19 22:51:55.306947
2260,5,2016-02-18 22:06:55.306947,2016-02-18 22:51:55.306947
2262,10,2016-02-16 22:06:55.306947,2016-02-16 22:51:55.306947
2265,66,2016-02-13 22:06:55.306947,2016-02-13 22:51:55.306947
2267,13,2016-02-11 22:06:55.306947,2016-02-11 22:51:55.306947
2268,55,2016-02-10 22:06:55.306947,2016-02-10 22:51:55.306947
2271,98,2016-02-07 22:06:55.306947,2016-02-07 22:51:55.306947
2274,32,2016-02-04 22:06:55.306947,2016-02-04 22:51:55.306947
2277,4,2016-02-01 22:06:55.306947,2016-02-01 22:51:55.306947
2282,35,2016-01-27 22:06:55.306947,2016-01-27 22:51:55.306947
2284,60,2016-01-25 22:06:55.306947,2016-01-25 22:51:55.306947
2290,6,2016-01-19 22:06:55.306947,2016-01-19 22:51:55.306947
2295,83,2016-01-14 22:06:55.306947,2016-01-14 22:51:55.306947
2296,54,2016-01-13 22:06:55.306947,2016-01-13 22:51:55.306947
2300,16,2016-01-09 22:06:55.306947,2016-01-09 22:51:55.306947
2303,17,2016-01-06 22:06:55.306947,2016-01-06 22:51:55.306947
2304,43,2016-01-05 22:06:55.306947,2016-01-05 22:51:55.306947
2305,59,2016-01-04 22:06:55.306947,2016-01-04 22:51:55.306947
2306,37,2016-01-03 22:06:55.306947,2016-01-03 22:51:55.306947
2307,79,2016-01-02 22:06:55.306947,2016-01-02 22:51:55.306947
2308,2,2016-01-01 22:06:55.306947,2016-01-01 22:51:55.306947
2312,85,2015-12-28 22:06:55.306947,2015-12-28 22:51:55.306947
2314,26,2015-12-26 22:06:55.306947,2015-12-26 22:51:55.306947
2316,23,2015-12-24 22:06:55.306947,2015-12-24 22:51:55.306947
2318,37,2015-12-22 22:06:55.306947,2015-12-22 22:51:55.306947
2319,45,2015-12-21 22:06:55.306947,2015-12-21 22:51:55.306947
2320,64,2015-12-20 22:06:55.306947,2015-12-20 22:51:55.306947
2321,85,2015-12-19 22:06:55.306947,2015-12-19 22:51:55.306947
2323,77,2015-12-17 22:06:55.306947,2015-12-17 22:51:55.306947
2324,26,2015-12-16 22:06:55.306947,2015-12-16 22:51:55.306947
2325,47,2015-12-15 22:06:55.306947,2015-12-15 22:51:55.306947
2327,42,2015-12-13 22:06:55.306947,2015-12-13 22:51:55.306947
2328,18,2015-12-12 22:06:55.306947,2015-12-12 22:51:55.306947
2329,41,2015-12-11 22:06:55.306947,2015-12-11 22:51:55.306947
2330,26,2015-12-10 22:06:55.306947,2015-12-10 22:51:55.306947
2335,20,2015-12-05 22:06:55.306947,2015-12-05 22:51:55.306947
2338,52,2015-12-02 22:06:55.306947,2015-12-02 22:51:55.306947
2344,8,2015-11-26 22:06:55.306947,2015-11-26 22:51:55.306947
2345,75,2015-11-25 22:06:55.306947,2015-11-25 22:51:55.306947
2346,77,2015-11-24 22:06:55.306947,2015-11-24 22:51:55.306947
2350,40,2015-11-20 22:06:55.306947,2015-11-20 22:51:55.306947
2353,64,2015-11-17 22:06:55.306947,2015-11-17 22:51:55.306947
2361,66,2015-11-09 22:06:55.306947,2015-11-09 22:51:55.306947
2363,62,2015-11-07 22:06:55.306947,2015-11-07 22:51:55.306947
2367,6,2015-11-03 22:06:55.306947,2015-11-03 22:51:55.306947
2368,59,2015-11-02 22:06:55.306947,2015-11-02 22:51:55.306947
2369,13,2015-11-01 22:06:55.306947,2015-11-01 22:51:55.306947
2374,98,2015-10-27 22:06:55.306947,2015-10-27 22:51:55.306947
2376,20,2015-10-25 22:06:55.306947,2015-10-25 22:51:55.306947
2378,87,2015-10-23 22:06:55.306947,2015-10-23 22:51:55.306947
2379,91,2015-10-22 22:06:55.306947,2015-10-22 22:51:55.306947
2382,4,2015-10-19 22:06:55.306947,2015-10-19 22:51:55.306947
2383,93,2015-10-18 22:06:55.306947,2015-10-18 22:51:55.306947
2384,81,2015-10-17 22:06:55.306947,2015-10-17 22:51:55.306947
2387,9,2015-10-14 22:06:55.306947,2015-10-14 22:51:55.306947
2391,98,2015-10-10 22:06:55.306947,2015-10-10 22:51:55.306947
2393,39,2015-10-08 22:06:55.306947,2015-10-08 22:51:55.306947
2394,16,2015-10-07 22:06:55.306947,2015-10-07 22:51:55.306947
2397,98,2015-10-04 22:06:55.306947,2015-10-04 22:51:55.306947
2400,84,2015-10-01 22:06:55.306947,2015-10-01 22:51:55.306947
2402,51,2015-09-29 22:06:55.306947,2015-09-29 22:51:55.306947
2403,90,2015-09-28 22:06:55.306947,2015-09-28 22:51:55.306947
2404,71,2015-09-27 22:06:55.306947,2015-09-27 22:51:55.306947
2406,40,2015-09-25 22:06:55.306947,2015-09-25 22:51:55.306947
2407,89,2015-09-24 22:06:55.306947,2015-09-24 22:51:55.306947
2408,48,2015-09-23 22:06:55.306947,2015-09-23 22:51:55.306947
2409,94,2015-09-22 22:06:55.306947,2015-09-22 22:51:55.306947
2410,97,2015-09-21 22:06:55.306947,2015-09-21 22:51:55.306947
2411,38,2015-09-20 22:06:55.306947,2015-09-20 22:51:55.306947
2414,97,2015-09-17 22:06:55.306947,2015-09-17 22:51:55.306947
2416,37,2015-09-15 22:06:55.306947,2015-09-15 22:51:55.306947
2419,12,2015-09-12 22:06:55.306947,2015-09-12 22:51:55.306947
2422,56,2015-09-09 22:06:55.306947,2015-09-09 22:51:55.306947
2425,47,2015-09-06 22:06:55.306947,2015-09-06 22:51:55.306947
2431,3,2015-08-31 22:06:55.306947,2015-08-31 22:51:55.306947
2432,13,2015-08-30 22:06:55.306947,2015-08-30 22:51:55.306947
2436,44,2015-08-26 22:06:55.306947,2015-08-26 22:51:55.306947
2437,12,2015-08-25 22:06:55.306947,2015-08-25 22:51:55.306947
2441,52,2015-08-21 22:06:55.306947,2015-08-21 22:51:55.306947
2443,14,2015-08-19 22:06:55.306947,2015-08-19 22:51:55.306947
2445,61,2015-08-17 22:06:55.306947,2015-08-17 22:51:55.306947
2447,42,2015-08-15 22:06:55.306947,2015-08-15 22:51:55.306947
2448,38,2015-08-14 22:06:55.306947,2015-08-14 22:51:55.306947
2451,80,2015-08-11 22:06:55.306947,2015-08-11 22:51:55.306947
2452,18,2015-08-10 22:06:55.306947,2015-08-10 22:51:55.306947
2454,81,2015-08-08 22:06:55.306947,2015-08-08 22:51:55.306947
2455,70,2015-08-07 22:06:55.306947,2015-08-07 22:51:55.306947
2458,17,2015-08-04 22:06:55.306947,2015-08-04 22:51:55.306947
2461,18,2015-08-01 22:06:55.306947,2015-08-01 22:51:55.306947
2463,45,2015-07-30 22:06:55.306947,2015-07-30 22:51:55.306947
2464,51,2015-07-29 22:06:55.306947,2015-07-29 22:51:55.306947
2465,84,2015-07-28 22:06:55.306947,2015-07-28 22:51:55.306947
2466,84,2015-07-27 22:06:55.306947,2015-07-27 22:51:55.306947
2467,10,2015-07-26 22:06:55.306947,2015-07-26 22:51:55.306947
2469,5,2015-07-24 22:06:55.306947,2015-07-24 22:51:55.306947
2470,48,2015-07-23 22:06:55.306947,2015-07-23 22:51:55.306947
2473,33,2015-07-20 22:06:55.306947,2015-07-20 22:51:55.306947
2476,28,2015-07-17 22:06:55.306947,2015-07-17 22:51:55.306947
2477,87,2015-07-16 22:06:55.306947,2015-07-16 22:51:55.306947
2479,68,2015-07-14 22:06:55.306947,2015-07-14 22:51:55.306947
2483,70,2015-07-10 22:06:55.306947,2015-07-10 22:51:55.306947
2486,11,2015-07-07 22:06:55.306947,2015-07-07 22:51:55.306947
2488,47,2015-07-05 22:06:55.306947,2015-07-05 22:51:55.306947
2489,54,2015-07-04 22:06:55.306947,2015-07-04 22:51:55.306947
2495,69,2015-06-28 22:06:55.306947,2015-06-28 22:51:55.306947
2497,8,2015-06-26 22:06:55.306947,2015-06-26 22:51:55.306947
2499,7,2015-06-24 22:06:55.306947,2015-06-24 22:51:55.306947
2500,83,2015-06-23 22:06:55.306947,2015-06-23 22:51:55.306947
2502,85,2015-06-21 22:06:55.306947,2015-06-21 22:51:55.306947
2503,37,2015-06-20 22:06:55.306947,2015-06-20 22:51:55.306947
2504,28,2015-06-19 22:06:55.306947,2015-06-19 22:51:55.306947
2505,1,2015-06-18 22:06:55.306947,2015-06-18 22:51:55.306947
2507,7,2015-06-16 22:06:55.306947,2015-06-16 22:51:55.306947
2508,27,2015-06-15 22:06:55.306947,2015-06-15 22:51:55.306947
2512,20,2015-06-11 22:06:55.306947,2015-06-11 22:51:55.306947
2513,73,2015-06-10 22:06:55.306947,2015-06-10 22:51:55.306947
2523,1,2015-05-31 22:06:55.306947,2015-05-31 22:51:55.306947
2524,45,2015-05-30 22:06:55.306947,2015-05-30 22:51:55.306947
2526,53,2015-05-28 22:06:55.306947,2015-05-28 22:51:55.306947
2529,48,2015-05-25 22:06:55.306947,2015-05-25 22:51:55.306947
2530,29,2015-05-24 22:06:55.306947,2015-05-24 22:51:55.306947
2532,92,2015-05-22 22:06:55.306947,2015-05-22 22:51:55.306947
2533,93,2015-05-21 22:06:55.306947,2015-05-21 22:51:55.306947
2536,18,2015-05-18 22:06:55.306947,2015-05-18 22:51:55.306947
2537,71,2015-05-17 22:06:55.306947,2015-05-17 22:51:55.306947
2538,68,2015-05-16 22:06:55.306947,2015-05-16 22:51:55.306947
2539,94,2015-05-15 22:06:55.306947,2015-05-15 22:51:55.306947
2540,47,2015-05-14 22:06:55.306947,2015-05-14 22:51:55.306947
2543,24,2015-05-11 22:06:55.306947,2015-05-11 22:51:55.306947
2544,19,2015-05-10 22:06:55.306947,2015-05-10 22:51:55.306947
2545,39,2015-05-09 22:06:55.306947,2015-05-09 22:51:55.306947
2546,80,2015-05-08 22:06:55.306947,2015-05-08 22:51:55.306947
2552,1,2015-05-02 22:06:55.306947,2015-05-02 22:51:55.306947
2553,2,2015-05-01 22:06:55.306947,2015-05-01 22:51:55.306947
2554,88,2015-04-30 22:06:55.306947,2015-04-30 22:51:55.306947
2557,60,2015-04-27 22:06:55.306947,2015-04-27 22:51:55.306947
2563,15,2015-04-21 22:06:55.306947,2015-04-21 22:51:55.306947
2565,74,2015-04-19 22:06:55.306947,2015-04-19 22:51:55.306947
2566,57,2015-04-18 22:06:55.306947,2015-04-18 22:51:55.306947
2567,49,2015-04-17 22:06:55.306947,2015-04-17 22:51:55.306947
2570,74,2015-04-14 22:06:55.306947,2015-04-14 22:51:55.306947
